source_id,source_name,iso3_country,subsector,heat_case,status,available_land_km2,replaceable_heat_mwh_th,lat,lon,site,n_bands,n_rep_days,total_load_MW,S_opt_MW,solar_per_load_MWdc_per_MWth,storage_energy_MWh_total,LCOH_total_$perMWh,LCOH_served_$perMWh,LCOH_solar_$perMWh,LCOH_converter_$perMWh,LCOH_storage_$perMWh,Reliability_%,Unserved_MWh,met_availability_target,include_converter_cost,hp_load_MW,ihb_load_MW,solve_seconds,project_start_year
38480779,Eggs Product Grupa Producentów Rolnych Sp. Z O.O.,POL,food-beverage-tobacco,low,ok,44.897682723281434,57858.99541345222,51.633053,16.831087,38480779,4,16,6.604908152220573,70.58623021716268,10.68693592558612,110.17748426088554,86.85755612111356,96.50839569012619,74.12075692874303,0.0,22.387638761383165,89.99999999999999,5785.899541345227,True,False,5.518084798994764,1.0868233532258098,0.5429990291595459,2025
38480778,Eco Beef Ubojnia Sp. Z O.O.,POL,food-beverage-tobacco,low,ok,55.52318784995659,52596.77081092688,52.918339,21.043869,38480778,4,16,6.004197581156037,106.90313822654359,17.804733568737866,106.41674794400079,132.5467046205327,147.2741162450363,123.4872500610667,0.0,23.786866183969604,90.00000000000001,5259.677081092683,True,False,5.016219853352445,0.9879777278035917,0.5117490291595459,2025
38477273,Essity Operations Poland Sp. Z O. O.,POL,textiles-leather-apparel,low,ok,36.58551929339694,22109.29315559477,50.9366109,17.309041,38477273,3,16,2.5238919127391286,21.98836357117096,8.712086068419403,43.67628164704261,75.28408318681531,83.64898131868367,60.42390618938678,0.0,23.225075129296897,90.0,2210.9293155594764,True,False,2.271502721465216,0.2523891912739129,0.442716121673584,2025
38479240,Euro Drape Sp. Z.O.O.,POL,textiles-leather-apparel,low,ok,16.752496518594654,22109.29315559477,52.4348916,17.0081623,38479240,3,16,2.5238919127391286,30.167368914018923,11.952718245084787,44.596046333117535,95.95254047393287,106.6139338599254,82.89976938671428,0.0,23.71416447321111,90.0,2210.929315559474,True,False,2.271502721465216,0.2523891912739129,0.36258578300476074,2025
38475647,Ewtom,POL,textiles-leather-apparel,low,ok,32.556400653532386,22109.293155594765,51.5440248,19.9859875,38475647,3,16,2.523891912739128,33.440337159310964,13.249512386217384,44.72731395931069,104.11005185574933,115.67783539527704,91.89386872358627,0.0,23.78396667169078,90.0,2210.9293155594733,True,False,2.2715027214652155,0.25238919127391285,0.34462738037109375,2025
1567007,Ferrostal Labedy Gliwice steel plant,POL,iron-and-steel,low,ok,29.84154263494896,163163.88504051304,50.3543184780541,18.6108065953642,1567007,3,16,18.626014274031167,431.48258460779493,23.165588636393252,332.66373946848654,166.1743834846727,184.6382038718585,160.6682192524875,0.0,23.96998461937105,90.00000000000001,16316.388504051292,True,False,0.058299246210637305,18.567715027820533,0.265531063079834,2025
38480773,Ferma Kraplewice,POL,food-beverage-tobacco,low,ok,7.765703065987855,52596.77081092688,53.521526,18.400219,38480773,4,16,6.004197581156037,95.39582989663622,15.888189655189343,112.03422337778103,121.71357371890386,135.2373041321154,110.19478844732302,0.0,25.042515684792377,90.0,5259.677081092691,True,False,5.016219853352445,0.9879777278035917,0.43282580375671387,2025
38469218,Euroglas Polska Sp. Z O.O.,POL,glass,low,ok,30.61672032130606,249270.43754065284,51.619722,19.934722,38469218,5,16,28.45552939961791,775.6722681510536,27.259105155199432,504.2115035733193,191.55625502492967,212.84028336103296,189.05938253698025,0.0,23.7809008240527,90.0,24927.043754065293,True,False,6.3380531625534475,22.117476237064462,0.685283899307251,2025
38479316,Gawa,POL,textiles-leather-apparel,low,ok,41.39332605100431,22109.29315559477,49.692214,21.742048,38479316,3,16,2.5238919127391286,23.735697058583757,9.404403151648395,43.246189634858474,79.39974684012645,88.22194093347385,65.2255693228558,0.0,22.996371610618052,89.99999999999999,2210.929315559479,True,False,2.271502721465216,0.2523891912739129,0.39870595932006836,2025
38480714,Frost&Meat By Mróz Sp. Z O.O.,POL,food-beverage-tobacco,low,ok,54.13381952372327,52596.77081092688,51.768222,16.782638,38480714,4,16,6.004197581156037,70.62963222284809,11.76337574974493,106.41674794400079,94.83608150224914,105.37342389138794,81.58655770741834,0.0,23.786866183969607,90.0,5259.677081092687,True,False,5.016219853352445,0.9879777278035917,0.41135287284851074,2025
38475672,First Company Sp.Zo.O.,POL,textiles-leather-apparel,low,ok,41.2162837147839,22109.293155594765,50.287063,21.4238101,38475672,3,16,2.523891912739128,25.13740816427709,9.95977998796152,44.732766682896056,83.5778971555909,92.86433017287877,69.07746398890916,0.0,23.786866183969607,90.00000000000003,2210.9293155594723,True,False,2.2715027214652155,0.25238919127391285,0.34363269805908203,2025
45257227,Grupa Azoty Kędzierzyn (ZAK),POL,chemicals,low,ok,24.78723700960935,354177.78326532274,50.3122158800777,18.2467943536275,45257227,2,16,40.43125379741127,989.3850136305516,24.47079723493264,675.4064926829043,172.92636117649477,192.1404013072164,169.7206782498345,0.0,22.41972305738193,90.0,35417.778326532265,True,False,0.0,40.43125379741127,0.13198113441467285,2025
44375633,"Global Cellulose Fibers - Gdansk Modified Fiber Plant, International Paper",POL,pulp-and-paper,low,ok,24.773727184175375,294041.614883598,54.356974,18.485606,44375633,4,16,33.566394393104794,789.3442020597607,23.515906797004916,675.0666058178516,171.08030004510425,190.08922227233805,163.09790044560245,0.0,26.991321826735565,90.0,29404.161488359783,True,False,32.666146267619226,0.9002481254855692,0.4075431823730469,2025
38475710,Gerpol Sp. Z O.O.,POL,textiles-leather-apparel,low,ok,38.43370430999322,22109.29315559477,52.0962288,19.933771,38475710,3,16,2.5238919127391286,33.43751113956733,13.248392679097844,44.73534109508378,104.1069041788711,115.67433797652346,91.88610283635568,0.0,23.788235140167775,89.99999999999999,2210.9293155594796,True,False,2.271502721465216,0.2523891912739129,0.34507226943969727,2025
38479328,Granqvist Sportartiklar Ab,POL,textiles-leather-apparel,low,ok,54.22989016546557,22109.29315559477,53.3429756,17.0155955,38479328,3,16,2.5238919127391286,38.73958320701724,15.34914510858508,44.7809446973321,117.24178838931252,130.2686537659028,106.45616868850496,0.0,23.812485077397845,90.0,2210.929315559476,True,False,2.271502721465216,0.2523891912739129,0.3552262783050537,2025
38480765,"Firma Produkcyjno-Handlowa ""Hybro"" Sp. Z.O.O.",POL,food-beverage-tobacco,low,ok,0.0,52596.77081092688,49.5523,19.249,38480765,4,16,6.004197581156037,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.3833468294733902e-14,52596.77081092688,False,False,5.016219853352445,0.9879777278035917,0.8144729137420654,2025
45257228,Grupa Azoty S.A,POL,chemicals,low,ok,30.51931411573247,329068.16430248274,50.0148632255032,20.9208675212722,45257228,2,16,37.56485893863958,943.9488799389662,25.12850857448612,664.4582929921303,178.21947912788156,198.02164347542399,174.28232834933652,0.0,23.73931512608747,89.99999999999999,32906.81643024829,True,False,0.0,37.56485893863958,0.26308202743530273,2025
38479552,H.K.L. Dekoracja Okien Sp. Z.O.O.,POL,textiles-leather-apparel,low,ok,7.757344564950263,22109.29315559477,53.3781595,14.674346,38479552,3,16,2.5238919127391286,27.920636581268784,11.062532607019246,47.26215240730908,91.6718762004531,101.85764022272565,76.72576088138162,0.0,25.131879341344032,90.0,2210.9293155594755,True,False,2.271502721465216,0.2523891912739129,0.3343369960784912,2025
38480763,"Grupa Żywiec S.A., Browar W Żywcu",POL,food-beverage-tobacco,low,ok,25.65669041213141,52596.77081092688,49.662739,19.173974,38480763,4,16,6.004197581156037,57.5032341032796,9.577172190960452,106.03998301488468,81.1138347299961,90.12648303332898,66.42383345177251,0.0,23.702649581556482,90.00000000000001,5259.6770810926855,True,False,5.016219853352445,0.9879777278035917,0.5806229114532471,2025
1567005,Huta Czestochowa steel plant,POL,iron-and-steel,low,ok,22.05535588950769,274115.3268680619,50.7809605109811,19.1647264815039,1567005,3,16,31.29170398037236,836.8388966484622,26.74315522009818,554.5172687828252,188.33761622709534,209.2640180301059,185.4809387254587,0.0,23.783079304647178,90.00000000000001,27411.53268680615,True,False,0.09794273363387068,31.19376124673849,0.322429895401001,2025
38480718,Grupa Żywiec Browar W Leżajsk,POL,food-beverage-tobacco,low,ok,26.189628124837952,52596.77081092688,50.163508,22.252217,38480718,4,16,6.004197581156037,56.846806407064975,9.467844060541358,106.41674794400079,80.50719501989495,89.4524389109944,65.6655727270248,0.0,23.786866183969607,90.0,5259.677081092692,True,False,5.016219853352445,0.9879777278035917,0.5310759544372559,2025
38480711,Hochland Polska Sp. Z O.O. Zakład Mleczarski W Węgrowie,POL,food-beverage-tobacco,low,ok,27.6265762988128,52596.77081092688,52.413877,22.010552,38480711,4,16,6.004197581156037,83.09249944857592,13.839068139489415,100.79760234396274,106.6622935182702,118.51365946474465,95.98281610649306,0.0,22.530843358251577,90.00000000000001,5259.67708109268,True,False,5.016219853352445,0.9879777278035917,0.6283090114593506,2025
38480715,Hortex Sp. Z O.O. O/Zpow W Skrzyńsku,POL,food-beverage-tobacco,low,ok,35.415821338363116,52596.77081092688,51.374727,20.631938,38480715,4,16,6.004197581156037,74.77663914203525,12.454060368819158,106.18221297326488,99.10020624419222,110.11134027132469,86.37689865465431,0.0,23.73444161667037,90.0,5259.677081092693,True,False,5.016219853352445,0.9879777278035917,0.5519349575042725,2025
38469209,Guardian Częstochowa Sp. Z O. O.,POL,glass,low,ok,15.751332987436566,195765.58747516852,50.778027,19.192111,38469209,5,16,22.347669803101432,470.78400882690806,21.066357833941694,395.8943030690705,152.89576494830035,169.88418327588923,146.1087068600419,0.0,23.775476415847315,90.00000000000003,19576.55874751681,True,False,4.977616732484657,17.37005307061677,0.7998747825622559,2025
38477539,Kan Production Sp Z Oo,POL,textiles-leather-apparel,low,ok,32.40543358343102,22109.29315559477,51.781341,19.6061843,38477539,3,16,2.5238919127391286,31.543586933224397,12.497994376863304,43.62928786017998,98.89352562714782,109.88169514127534,86.68160918663656,0.0,23.20008595463879,90.0,2210.929315559475,True,False,2.271502721465216,0.2523891912739129,0.3748941421508789,2025
38469176,"Huta Szkla,,Jaroszowiec"" Sp .Z O.O.",POL,glass,low,ok,5.994779336702952,20841.88106940975,50.335833,19.605556,38469176,5,16,2.379210167740839,42.416787865530836,17.828096248347567,42.06675530965323,132.64089896336267,147.37877662595852,123.64928523266428,0.0,23.729491393294253,90.0,2084.1881069409746,True,False,0.5299342815330517,1.8492758862077872,0.7434530258178711,2025
32439025,Karsy Cement Plant,POL,cement,low,ok,35.14118711885483,286298.5053389421,50.9308521035117,21.6742454115877,32439025,3,16,32.68247777841805,817.2804555349699,25.006685878469806,586.8173290385264,177.78132835433354,197.53480928259287,173.43740979618877,0.0,24.097399486404118,89.99999999999999,28629.85053389426,True,False,0.0,32.68247777841805,0.3289799690246582,2025
38480603,"Krajowa Spółka Cukrowa S.A., ""Cukrownia Brześć Kujawski""",POL,food-beverage-tobacco,low,ok,66.60141710423486,52596.77081092688,52.615277,18.889333,38480603,4,16,6.004197581156037,83.9831401651985,13.987404483286268,106.41674794400079,108.7186410009003,120.79849000100033,97.01162381703071,0.0,23.786866183969604,90.00000000000001,5259.677081092681,True,False,5.016219853352445,0.9879777278035917,0.3850827217102051,2025
38480605,"Krajowa Spółka Cukrowa S.A., ""Cukrownia Łapy"" W Łapach ",POL,food-beverage-tobacco,low,ok,26.023400951903582,52596.77081092688,52.976389,22.876111,38480605,4,16,6.004197581156037,93.92545462584427,15.643298435185745,105.35935791961523,118.84214086338257,132.04682318153618,108.49631072477838,0.0,23.550512456757804,90.0,5259.677081092691,True,False,5.016219853352445,0.9879777278035917,0.41840291023254395,2025
38469219,"Huta Szkła ""Czechy"" S.A.",POL,glass,low,ok,41.70574934632904,21785.059331940854,51.947701,21.597685,38469219,5,16,2.48687891917133,63.97856460074186,25.726449368938557,44.54765589187297,182.22338368285736,202.47042631428593,178.4294313723162,0.0,24.040994941969757,90.00000000000001,2178.505933194082,True,False,0.5539159218296954,1.9329629973416351,0.7091631889343262,2025
38480612,"Krajowa Spółka Cukrowa S.A., Oddział ""Cukrownia Lublin""",POL,food-beverage-tobacco,low,ok,14.648955882090608,52596.77081092688,51.229521,22.555768,38480612,4,16,6.004197581156037,64.33301315449224,10.714672907567056,106.13351713550783,88.23301879008808,98.03668754454232,74.31313069365198,0.0,23.723556850890333,90.0,5259.677081092689,True,False,5.016219853352445,0.9879777278035917,0.6101517677307129,2025
38470364,Legs Sp Zoo,POL,textiles-leather-apparel,low,ok,33.14188188954575,22109.293155594765,51.8273451,19.3196192,38470364,3,16,2.523891912739128,31.812430588273518,12.60451385723097,45.71034002361889,100.5543771141941,111.72708568243787,87.4203901213669,0.0,24.306695561070967,90.0,2210.929315559474,True,False,2.2715027214652155,0.25238919127391285,0.36610889434814453,2025
38480004,Lynka Sp. Z O.O.,POL,textiles-leather-apparel,low,ok,18.17373645419108,22109.29315559477,49.9919316,19.8295723,38480004,3,16,2.5238919127391286,25.582803205190498,10.136251507468875,42.10142746625512,83.42014135924596,92.68904595471774,70.30140719333458,0.0,22.387638761383165,89.99999999999999,2210.929315559477,True,False,2.271502721465216,0.2523891912739129,0.42288804054260254,2025
38480758,Madama Spółka Z Ograniczoną Odpowiedzialnością,POL,food-beverage-tobacco,low,ok,34.64125759359057,52596.77081092688,53.837674,14.989404,38480758,4,16,6.004197581156037,79.61308727267482,13.25957152418463,108.37461163643952,104.56932070479883,116.18813411644312,91.96363529890536,0.0,24.224498817537768,90.00000000000001,5259.677081092681,True,False,5.016219853352445,0.9879777278035917,0.5209798812866211,2025
38480709,Lisner Sp. Z O.O.,POL,food-beverage-tobacco,low,ok,14.65488510136647,52596.77081092688,52.4486,16.8972,38480709,4,16,6.004197581156037,73.25885141813164,12.201272597699312,106.41674794400079,97.56946752119623,108.41051946799581,84.62365328402622,0.0,23.786866183969607,90.0,5259.677081092691,True,False,5.016219853352445,0.9879777278035917,0.5988731384277344,2025
38480601,Mars Polska Sp. Z O.O.,POL,food-beverage-tobacco,low,ok,50.44076849020758,52596.77081092688,52.217495,20.31949,38480601,4,16,6.004197581156037,90.73042000047656,15.111164943210863,106.41674794400079,115.73324077286176,128.59248974762417,104.80562356365455,0.0,23.786866183969604,90.00000000000001,5259.677081092685,True,False,5.016219853352445,0.9879777278035917,0.4218900203704834,2025
38480799,Milarex Spółka Z Ograniczoną Odpowiedzialnością,POL,food-beverage-tobacco,low,ok,34.099017092243514,52596.77081092688,54.492693,17.007524,38480799,4,16,6.004197581156037,104.34576992503862,17.378803497826947,100.15693924141252,128.62871146981348,142.92079052201498,120.53315176063182,0.0,22.387638761383155,90.0,5259.677081092688,True,False,5.016219853352445,0.9879777278035917,0.7664210796356201,2025
32439032,Malogogszcz Cement Plant,POL,cement,low,ok,12.61190345431315,394012.41341558745,50.8288454190683,20.2727849253478,32439032,3,16,44.978586006345594,630.5166909121801,14.018152789934895,783.4537630527897,108.54174403099455,130.32101889870913,105.06005169809826,0.0,25.260967200610878,83.28797990396136,65847.43371089979,False,False,0.0,44.978586006345594,0.9540822505950928,2025
38480762,Mondelez Polska Production Sp. Z O.O. Fabryka Ciastek W Płońsku,POL,food-beverage-tobacco,low,ok,60.15413336414538,52596.77081092688,52.629,20.379,38480762,4,16,6.004197581156037,99.66257774906136,16.59881714450052,105.60889161582698,124.85676205542953,138.7297356171439,115.12344599415185,0.0,23.606289622992044,90.00000000000001,5259.677081092685,True,False,5.016219853352445,0.9879777278035917,0.7198448181152344,2025
44375635,Mondi Świecie S.A.,POL,pulp-and-paper,low,ok,30.722310415337795,422345.1141038816,53.393136,18.378309,44375635,4,16,48.212912568936254,879.116662320838,18.234050080750688,897.5591795553865,136.30498618947854,151.44998465497616,126.46483550314026,0.0,24.985149151835902,90.0,42234.511410388164,True,False,46.64318983413368,1.5697227348025764,0.5982410907745361,2025
38476527,Morgan'S S.C. Zw. Zpchr. Bebnista J,POL,textiles-leather-apparel,low,ok,58.718552169124145,22109.29315559477,52.7984114,18.2546231,38476527,3,16,2.5238919127391286,32.28775638409336,12.792844345323852,44.725334044181636,101.25854705100447,112.5094967233383,88.72658288114417,0.0,23.78291384219412,90.0,2210.9293155594755,True,False,2.271502721465216,0.2523891912739129,0.6276829242706299,2025
38480764,Mondelez Polska Production Sp. Z O.O. Fabryka Czekolady Bielany Wrocławskie,POL,food-beverage-tobacco,low,ok,49.60981519683765,52596.77081092688,51.043006,16.94441,38480764,4,16,6.004197581156037,58.23445690071611,9.698957456610508,103.0416612473479,81.27084631141604,90.3009403460178,67.26849240131656,0.0,23.03244794470124,90.00000000000001,5259.677081092683,True,False,5.016219853352445,0.9879777278035917,0.991858720779419,2025
