source_id,source_name,source_type,iso3_country,country_corrected,classification,nace_used,lat,lon,keep_in_analysis,in_heat_workbook,status_flag,annual_output_t,annual_capacity_t,capacity_factor,annual_emissions_co2e_t,sec_mwh_per_t,fossil_share,fossil_share_source,replace_frac,heat_demand_mwh_th,replaceable_heat_mwh_th,available_land_km2,bare_sparse_km2,cropland_km2,tree_cover_km2,built_up_km2,solar_year,annual_yield_kwh_per_kwp,solar_capacity_factor,pvgis_raddatabase,tilt_deg,azimuth_deg,system_loss_pct,has_replaceable_heat,has_land_data,has_solar_data,sector,subsector,gas,activity_units,capacity_units,emissions_factor,emissions_factor_units,temporal_granularity,year,months_reported,shrubland_km2,grassland_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
44375526,Metsä Fibre Oy - Joutseno Mill,Chemical wood pulp; Pulp from fibres other than wood,FIN,France,Integrated,C17,61.1279785,28.4477818,True,True,,520240.15987,682174.06877,0.762620837912167,302259.53292,5.0,0.3277219901638944,country,1.0,2601200.79935,852470.702778895,5.052339668074904,0.0646232648100011,4.987716403264903,15.939187698415717,2.6345702203203984,2023,1104.84098,0.1261233995433789,PVGIS-ERA5,61.1279785,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000044026,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0056677073974609,1.5532335380187987,,26.12181552677142,0.1517241393127441,,
44375529,Metsä Fibre Oy - Rauma Mill,Chemical wood pulp; Pulp from fibres other than wood,FIN,Greece,Paper/Board,C17,61.1108083,21.4601152,True,True,NEEDS_VERIFICATION,490081.30998,642627.74593,0.762620837719019,284737.24111,1.3,0.2408,eu27_fallback,1.0,637105.702974,153415.0532761392,1.6371628583383595,0.4929730077209472,1.1441898506174124,17.139707735257016,7.061241571184226,2023,1246.06525,0.1422448915525114,PVGIS-ERA5,61.1108083,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000092749,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.000873857055664,2.878998856197102,,29.357751613425982,0.3810714000566071,,
44375521,Metsä Fibre Oy - Äänekoski Mill,Pulp misc.,FIN,France,Paper/Board,C17xP,62.5907343,25.7521142,True,True,,980162.62003,1285255.4916,0.762620838091099,569474.48226,1.3,0.4363863515360097,country,1.0,1274211.406039,556048.4665669282,2.5815819986137845,0.1318542480311973,2.449727750582587,15.664048054355272,2.573508612632961,2023,1018.80788,0.1163022694063926,PVGIS-ERA5,62.5907343,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000022765,t of CO2e_100yr per t of pulp & paper,month,2024,12,,1.4590197698388194,,21.994978043660293,0.2058484133623908,,
44375522,Metsä Fibre Oy Pulp Mill,"Pulp misc. (known types include chemical wood pulp, pulp from fibres other than wood)",FIN,France,Pulp,C1711,60.170885,24.806265,True,True,NEEDS_VERIFICATION,485789.47367,636999.99997,0.762620837802038,282243.68419,3.3,0.0,country,1.0,1603105.263111,0.0,0.4060580156443875,0.1386448896592084,0.2674131259851791,10.637862396999823,10.224379766884836,2023,1228.17936,0.1402031232876712,PVGIS-ERA5,60.170885,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,,2.1654533451395657,,28.995154499815357,0.2843444714548148,,
44375537,Pankakoski Pulp and Cartonboard Mill,Pulp misc.,FIN,Austria,Paper/Board,C17xP,63.192955,30.82435,False,True,DUPLICATE|COUNTRY_CORRECTED,485789.47367,636999.99997,0.762620837802038,282243.68419,1.3,0.0,country,1.0,0.0,,0.0065219938354492,0.0016309210205078,0.0048910728149414,40.25391800064123,0.0309335698288861,2023,948.40633,0.1082655627853881,PVGIS-ERA5,63.192955,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0,6.107452157601631,,3.0170610102148925,0.4734048432323979,,0.0040725259399414
44375538,Pietarsaari Pulp Mill,Pulp misc.,FIN,Poland,Integrated,C17,63.701563,22.706674,False,True,DUPLICATE|COUNTRY_CORRECTED,603176.9969500001,790926.4565399999,0.762620837865567,350445.8352,5.0,0.2428671788067485,country,1.0,0.0,,1.7845743514741788,0.1633811675109863,1.6211931839631926,17.14353729464324,5.177558781627819,2023,1125.80565,0.1285166267123287,PVGIS-ERA5,63.701563,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999897433,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0032036162109375,6.162289380030017,,21.62254820986147,1.0392378522490855,,
44375539,Rauma Pulp Mill,Pulp misc.,FIN,Germany,Paper/Board,C17xP,61.111671,21.466299,True,True,COUNTRY_CORRECTED,490081.30998,642627.74593,0.762620837719019,284737.24111,1.3,0.4109911762686635,country,1.0,637105.702974,261844.822272758,1.823024505863803,0.499948876586914,1.323075629276889,17.87637130048349,7.437390210687735,2023,1246.091,0.1422478310502282,PVGIS-ERA5,61.111671,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000092749,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.000873857055664,3.0895658168696403,,27.159009307191027,0.3580475748095942,,
44375531,Stora Enso Biomaterials - Enocell Pulp Mill,"Pulp misc. (known types include chemical wood pulp, pulp from fibres other than wood)",FIN,,,,62.9212369,30.2292483,,False,,205080.17893,268914.99523,0.762620837633851,119151.583959,,,,,,,0.2901142682800292,0.0197438481445312,0.270370420135498,32.616447689015054,1.0729622857317758,2023,982.49227,0.112156651826484,PVGIS-ERA5,62.9212369,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999925734,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.004113401763916,2.6628198343396945,,19.689951923518503,0.370840295092175,,0.0004107937011718
44375530,Stora Enso Oyj - Sunila Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),FIN,,,,60.4934978,26.9521607,,False,,165119.70294,216516.11749,0.762620837780108,95934.547392,,,,,,,1.722350228941674,0.3061415445861816,1.4162086843554924,13.941437756263046,9.692451382886352,2023,1210.98202,0.1382399566210045,PVGIS-ERA5,60.4934978,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999899181,t of CO2e_100yr per t of pulp & paper,month,2024,12,,2.328759614684101,,28.89355940365684,0.7101664486172546,,
44375532,Stora Enso Oyj - Varkaus Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),FIN,,,,62.3246584,27.8961002,,False,,252580.36746,331200.45366,0.76262083779732,146749.19352,,,,,,,1.2868113440106566,0.221146564666748,1.0656647793439085,21.024299707844808,4.739514183228856,2023,1036.84874,0.1183617283105022,PVGIS-ERA5,62.3246584,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000135555,t of CO2e_100yr per t of pulp & paper,month,2024,12,,1.5742747078099868,,18.95804168555644,0.17690250184757,,
44375533,Stora Enso Packaging Papers Varkaus,Mechanical and semi-chemical wood pulp,FIN,Belgium,Integrated,C17,62.3195831,27.8991735,False,True,DUPLICATE|COUNTRY_CORRECTED,256350.22374,336143.74397999997,0.762620838098168,148939.48002000002,5.0,0.039152914246165,country,1.0,0.0,,1.2850444709627038,0.2222556508865655,1.0627888200761384,21.581496621047055,4.804395226155958,2023,1036.72707,0.1183478390410958,PVGIS-ERA5,62.3195831,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000070465,t of CO2e_100yr per t of pulp & paper,month,2024,12,,1.6624538673782647,,18.030254174744048,0.2074641008476706,,
44375523,UPM Group - Paper Industry,Pulp misc.,FIN,France,Integrated,C17,60.1671177,24.9517049,True,True,,485789.47367,636999.99997,0.762620837802038,282243.68419,5.0,0.3277219901638944,country,1.0,2428947.36835,796019.465559016,0.2897429554443359,0.2614558571166992,0.0282870983276367,5.281585965218579,9.977094229704385,2023,1226.0783700000002,0.1399632842465753,PVGIS-ERA5,60.1671177,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,,1.0011418717615466,,37.93751010498541,0.1015652003155876,,
44375527,UPM Group - Paper Industry - Kaukas Mill,Pulp misc.,FIN,France,Tissue,C17xP,61.0663059,28.2307043,True,True,,485789.47367,636999.99997,0.762620837802038,282243.68419,2.6,0.4363863515360097,country,1.0,1263052.631542,551178.9296765693,3.7155535290877983,0.2142257116542442,3.501327817433554,14.244576515751865,8.809301234870937,2023,1112.64546,0.1270143219178082,PVGIS-ERA5,61.0663059,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,,1.8454759728247552,0.0,18.63363996470849,0.0591719362948548,,
44375528,UPM Group - Paper Industry - Pietarsaari Mill,Pulp from fibres other than wood,FIN,Hungary,Paper/Board,C17xP,63.6744036,22.6966088,True,True,,603176.9969500001,790926.4565399999,0.762620837865567,350445.8352,1.3,0.311941075086989,country,1.0,784130.096035,244602.38516522184,2.8559466753331804,0.1773622187438965,2.678584456589284,23.839583369784233,5.962332213970228,2023,1114.99198,0.1272821894977168,PVGIS-ERA5,63.6744036,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999897433,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0264704152832031,7.46255953245275,,10.02346063091633,0.991905224049168,,
44375540,Alizay Papier SASU - VPK Group,Pulp misc. (known types include mechanical and semi-chemical wood pulp),FRA,,,,49.318664,1.169947,,False,,148763.1111,218888.88889,0.679628426314483,86431.367557,,,,,,,15.387179293000347,0.1791141979980468,15.2080650950023,19.798297994804845,5.703999596756998,2023,1289.41603,0.1471936107305936,PVGIS-ERA5,49.318664,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,,11.711923557374966,,2.0590240362948555,0.0140987998657226,,
44375543,Facture Biganos Pulp and Paper Mill,Pulp misc.,FRA,France,Paper/Board,C17xP,44.629661,-0.975188,True,True,DUPLICATE|COUNTRY_CORRECTED,148763.1111,218888.88889,0.679628426314483,86431.367557,1.3,0.4363863515360097,country,1.0,193392.04443,84393.64868489759,0.0,0.0,0.0,0.0,0.0,2023,1484.87897,0.1695067317351598,PVGIS-ERA5,44.629661,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0,0.0,,0.0,0.0,,
44375544,Golbey Pulp and Paper Mill,Pulp misc.,FRA,Sweden,Integrated,C17,48.210464,6.425649,True,True,COUNTRY_CORRECTED,148763.1111,218888.88889,0.679628426314483,86431.367557,5.0,0.027373276736262,country,1.0,743815.5555,20360.669041437948,5.4099617131266315,0.0750758150821461,5.334885898044486,25.69520654704277,11.952509838445442,2023,1347.25098,0.1537957739726027,PVGIS-ERA5,48.210464,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,,11.469136622345324,,0.8844967435716815,,,
44375545,Mimizan Pulp and Paper Mill - Paper Bags,Pulp misc.,FRA,United Kingdom,Integrated,C17,44.207946,-1.249265,True,True,COUNTRY_CORRECTED,148763.1111,218888.88889,0.679628426314483,86431.367557,5.0,0.2408,eu27_fallback,1.0,743815.5555,179110.7857644,1.482998833595186,0.5614553281058516,0.9215435054893344,26.98506615431316,3.9172276820621263,2023,1540.00242,0.1757993630136986,PVGIS-ERA5,44.207946,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0006449114379882,10.198646257566445,,3.609396591658049,0.0,,
44375542,Rayonier Advanced Materials,Chemical wood pulp,FRA,Sweden,Pulp,C1711,43.8313896,-0.826609,False,True,COUNTRY_CORRECTED,187258.4649,275530.65421,0.679628426187175,108797.168136,3.3,0.0202826665161723,country,1.0,0.0,,16.978031739707795,0.016874824645996,16.9611569150618,27.27636530371769,1.9763303120751476,2023,1495.28541,0.1706946815068493,PVGIS-ERA5,43.8313896,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000148165,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.001297744934082,11.49704654642023,,0.099955399230957,0.0051922115478515,,
44375546,Saillat-sur-Vienne Pulp and Paper Mill,Pulp misc.,FRA,Norway,Pulp,C1711,45.876393,0.817428,True,True,COUNTRY_CORRECTED,148763.1111,218888.88889,0.679628426314483,86431.367557,3.3,0.1788882006916198,country,1.0,490918.26663,87819.48540408956,8.143406704103716,0.0188004873046875,8.124606216799029,16.666408579021617,1.4837506416649917,2023,1398.24572,0.1596170913242009,PVGIS-ERA5,45.876393,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,,16.178946830200434,,0.8579002443069758,,,
44375547,Saint Gaudens Pulp Mill,Pulp misc.,FRA,Sweden,Pulp,C1711,43.096501,0.726795,False,True,COUNTRY_CORRECTED,158885.40161,233782.74869,0.679628426338001,92312.418336,3.3,0.0202826665161723,country,1.0,0.0,,11.300141450829836,0.0282457760620117,11.271895674767825,8.249888029939534,5.960657336980362,2023,1598.4396000000002,0.1824702739726027,PVGIS-ERA5,43.096501,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000156789,t of CO2e_100yr per t of pulp & paper,month,2024,12,,12.94980336550077,,0.2633916433105469,,,
44375548,Tarascon Pulp Mill,Pulp misc.,FRA,Netherlands,Paper/Board,C17xP,43.780612,4.652488,True,True,,175142.36629,257703.12047,0.679628426722902,101757.714798,1.3,0.2686,eu27_fallback,1.0,227685.076177,61156.2114611422,21.85704295057946,0.3993732730040306,21.457669677575428,12.237015290406452,9.431686493772014,2023,1835.33188,0.2095127716894977,PVGIS-ERA5,43.780612,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999843607,t of CO2e_100yr per t of pulp & paper,month,2024,12,2.5247818731342395,13.578524509799376,,0.1336822107637293,0.0045463448486328,,
44375541,WEPA Greenfield SAS - WEPA Group,Pulp misc.,FRA,United States,Paper/Board,C17xP,49.0330112,3.3935335,False,True,COUNTRY_CORRECTED,73766.211619,108539.032139,0.679628426478037,42858.168948,1.3,0.2686,eu27_fallback,1.0,0.0,,22.615269277883748,0.0064963063964843,22.608772971487262,13.381775455796422,4.78421804242398,2023,1294.72026,0.1477991164383561,PVGIS-ERA5,49.0330112,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917573,t of CO2e_100yr per t of pulp & paper,month,2024,12,,5.120395977837057,,0.6973558507745481,,,
44375549,Drava Paper Mill,Pulp misc.,HRV,United Kingdom,Paper/Board,C17xP,45.85666053657,17.3978741551187,True,True,COUNTRY_CORRECTED,19790.000003,21275.872788,0.930161606034489,11497.9899996,1.3,0.2686,eu27_fallback,1.0,25727.0000039,6910.27220104754,52.63216680306201,0.0545487406005859,52.577618062461426,10.650300315376082,5.02825304249842,2023,1477.64017,0.1686803847031963,PVGIS-ERA5,45.85666053657,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999900966,t of CO2e_100yr per t of pulp & paper,month,2024,12,,7.735879699290075,,0.003134763671875,0.1367054781360103,,
44375550,Drvenjača d.d. Pulp Mill,Mechanical wood pulp,HRV,Norway,Paper/Board,C17xP,45.2997443,14.7213856,True,True,,19790.000003,21275.872788,0.930161606034489,11497.9899996,1.3,0.0409437624660382,country,1.0,25727.0000039,1053.3601771234455,0.0113947131347655,0.0050641604614257,0.0063305526733398,0.0873651903686523,0.1215480903320312,2023,1468.66093,0.1676553573059361,PVGIS-ERA5,45.2997443,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999900966,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0,0.0538019975585937,,0.0012660363769531,0.0,,
44375551,Dunacell Kft. Pulp Mill,Pulp from fibres other than wood,HUN,Norway,Pulp,C1711,46.927179,18.9365433,True,True,NEEDS_VERIFICATION,23999.999999,25801.968007,0.930161605809106,13943.999999,3.3,0.1788882006916198,country,1.0,79199.99999669999,14167.945494185955,33.262703403920135,0.1020579012451171,33.16064550267502,10.895760246685198,9.043981149788175,2023,1473.90147,0.1682535924657534,PVGIS-ERA5,46.927179,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999908992,t of CO2e_100yr per t of pulp & paper,month,2024,12,,7.8835035978546735,,0.2508549268300973,0.039361466430664,,
44375578,Burgo Group spa - Sede legale,Pulp misc.,ITA,,,,45.5200417,11.4873544,,False,,87722.49999699999,94308.880776,0.930161605924729,50966.772499,,,,,,,12.039536978633386,0.1125772415005553,11.926959737132831,5.510285707768702,15.752214216896682,2023,1575.35853,0.1798354486301369,PVGIS-ERA5,45.5200417,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000008883,t of CO2e_100yr per t of pulp & paper,month,2024,12,,7.36759216103396,,0.015880103531901,0.0006308048706054,,
44375581,Cartiera Italiana S.p.A. Pulp Mill,Mechanical wood pulp,ITA,,,,45.6866357,8.3102668,,False,,87722.49999699999,94308.880776,0.930161605924729,50966.772499,,,,,,,1.102114079601333,0.8069174548033471,0.2951966247979856,8.49934964787334,4.2453188031762235,2023,1578.13253,0.1801521152968036,PVGIS-ERA5,45.6866357,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000008883,t of CO2e_100yr per t of pulp & paper,month,2024,12,,2.9175949642475203,,0.8983659226758769,,,
44375579,Portonogaro Pulp Mill,Mechanical wood pulp,ITA,,,,45.9400546,12.8391955,,False,,87722.49999699999,94308.880776,0.930161605924729,50966.772499,,,,,,,25.79624462203536,0.2893427918607824,25.506901830174577,7.102055982996562,10.626864858758424,2023,1523.80462,0.1739502990867579,PVGIS-ERA5,45.9400546,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000008883,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0012519462280273,32.183580224397765,,0.0665741933498008,,,
44375580,Sicem Saga S.p.A. Pulp Mill,Mechanical wood pulp,ITA,,,,44.5977267,10.4096447,,False,,87722.49999699999,94308.880776,0.930161605924729,50966.772499,,,,,,,3.414147116619514,0.1140380302734375,3.3001090863460765,4.687677417467782,2.9584665926039757,2023,1614.76654,0.1843340799086758,PVGIS-ERA5,44.5977267,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000008883,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.2577872493697821,4.565760870261041,,1.2355749675482055,,,
44375633,Global Cellulose Fibers - Gdansk Modified Fiber Plant - International Paper,Pulp misc.,POL,Poland,Pulp,C1711,54.356974,18.485606,True,True,,465080.80301,500000.00004,0.930161605873765,270211.94658,3.3,0.4339091693794054,country,1.0,1534766.6499329999,665949.3222636406,12.138932080172667,0.499853580583161,11.639078499589507,11.478778177652996,10.941347271281163,2023,1229.5610499999998,0.1403608504566209,PVGIS-ERA5,54.356974,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000140383,t of CO2e_100yr per t of pulp & paper,month,2024,12,,12.63479510400271,,0.4557516602783203,0.0021024396362304,,
44375635,Mondi Świecie Pulp Mill,"Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp, semi-chemical wood pulp)",POL,Poland,Integrated,C17,53.393136,18.378309,True,True,,465080.80301,500000.00004,0.930161605873765,270211.94658,5.0,0.2428671788067485,country,1.0,2325404.01505,564764.3127210792,23.609049598250344,0.1926534763753255,23.416396121875017,15.46062721200454,5.1197327899964575,2023,1176.47945,0.1343013070776255,PVGIS-ERA5,53.393136,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000140383,t of CO2e_100yr per t of pulp & paper,month,2024,12,,7.113260817087452,,0.3056360348175647,0.0483747229003906,,
44375634,Schumacher Packaging Myszków Pulp Mill,Mechanical and semi-chemical wood pulp; Mechanical wood pulp,POL,Poland,Paper/Board,C17xP,50.573395,19.319579,True,True,,465080.80301,500000.00004,0.930161605873765,270211.94658,1.3,0.2377258638333433,country,1.0,604605.043913,143730.2563422144,7.940828057775878,0.1030095072303921,7.837818550545486,35.70521479032869,6.890281445478852,2023,1228.26478,0.1402128744292237,PVGIS-ERA5,50.573395,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000140383,t of CO2e_100yr per t of pulp & paper,month,2024,12,,19.791656939918923,,0.3335099153700884,0.1510963815917968,,
44375637,Celbi Caima Dissolving Pulp Mill,Pulp misc.,PRT,Portugal,Pulp,C1711,39.471564,-8.333286,True,True,,107360.714286,114999.999996,0.93357142862232,62376.574999,3.3,0.0817200674350381,country,1.0,354290.3571438,28952.631877375068,6.307033078445974,0.2699204601119696,6.037112618334004,14.112516707296216,2.522303064149625,2023,1862.41752,0.2126047397260274,PVGIS-ERA5,39.471564,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000002969,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.5319583839518229,10.64935663075693,,1.531830018430702,0.0097148401489257,,
44375640,Fapajal - Fábrica de Papel do Tojal S.A. Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),PRT,Portugal,Paper/Board,C17xP,38.8603802,-9.126352,True,True,,310879.28573,332999.99999,0.933571428642084,180620.86501,1.3,0.4565986622156787,country,1.0,404143.07144900004,184531.18576734886,7.4175946587095964,0.2910840937365961,7.1265105649730005,3.725134532721546,8.812840603909839,2023,1909.66812,0.2179986438356164,PVGIS-ERA5,38.8603802,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000181533,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.093722587338197,11.47715432977319,,0.0162778813675225,0.162136576266659,,
44375639,Figueira da Foz BEKP Pulp and Paper Mill,Mechanical and semi-chemical wood pulp,PRT,Portugal,Integrated,C17,40.059689,-8.853132,True,True,,532135.71432,569999.99999,0.933571428754295,309170.85000000003,5.0,0.1405334528016063,country,1.0,2660678.5716000004,373914.34646219393,4.569399031152104,0.955555433020259,3.613843598131845,26.5037580597247,4.940685197135656,2023,1873.57236,0.2138781232876712,PVGIS-ERA5,40.059689,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999959619,t of CO2e_100yr per t of pulp & paper,month,2024,12,2.1724775149928677,14.942473262973442,,0.0674369411621093,0.0003182653416053,,
44375636,Leirosa Bleached Eucalyptus Pulp Mill,Pulp misc.,PRT,Portugal,Pulp,C1711,40.050547,-8.875138,True,True,,102692.857146,110000.000004,0.933571428576258,59664.549996,3.3,0.0817200674350381,country,1.0,338886.42858179996,27693.821796523916,2.656211322040153,1.0536529383257696,1.6025583837143835,22.650784837097888,2.999580674902824,2023,1874.51301,0.2139855034246575,PVGIS-ERA5,40.050547,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999930559,t of CO2e_100yr per t of pulp & paper,month,2024,12,2.3559581421511178,15.27682373983849,,0.0674369411621093,,,
44375638,The Navigator Company - Cacia Pulp Mill,Pulp from fibres other than wood,PRT,Portugal,Pulp,C1711,40.6845188,-8.5901778,True,True,,298742.85712999996,320000.00004,0.933571428361126,173569.59996,3.3,0.0817200674350381,country,1.0,985851.428529,80563.84522031852,3.0410346082897703,0.1998178627319335,2.841216745557837,5.147774241947907,6.774118324235265,2023,1789.24467,0.2042516746575342,PVGIS-ERA5,40.6845188,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999930839,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0154941731332816,5.771879533670582,,0.0218201677856445,0.0088626412963867,,
44375641,The Navigator Company - Setúbal Mill,Pulp from fibres other than wood,PRT,Portugal,Integrated,C17,38.49203572,-8.807280032,True,True,,513464.28571,549999.99996,0.933571428676459,298322.75004,5.0,0.1405334528016063,country,1.0,2567321.4285500003,360794.54480568395,0.716014385787186,0.5725430631553501,0.1434713226318359,0.8199867174984202,2.5752723534852273,2023,1946.51854,0.2222053127853881,PVGIS-ERA5,38.49203572,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000045527,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.019099161470301,2.999012178119257,,11.2835827978305,0.045001098449707,,
44375648,Bukocel a.s. Pulpmill - Bukóza Holding Pulp Mill,Pulp misc.,SVK,Slovakia,Pulp,C1711,48.8633371,21.7287537,True,True,NEEDS_VERIFICATION,139524.2409,149999.99999,0.930161606087906,81063.583967,3.3,0.2033,eu27_fallback,1.0,460429.99497,93605.417977401,35.34121420023241,0.0130373588256835,35.32817684140672,11.997955033013566,4.485761540237965,2023,1256.74725,0.1434642979452055,PVGIS-ERA5,48.8633371,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000104928,t of CO2e_100yr per t of pulp & paper,month,2024,12,,6.619118759700285,,0.1156195090332031,0.0243068028564453,,
44375649,Mondi SCP Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),SVK,Slovakia,Integrated,C17,49.0782433,19.3182058,True,True,,93016.160598,99999.999997,0.930161605983584,54042.389309000006,5.0,0.0893753845543139,country,1.0,465080.80299,41566.77561606035,3.2281777160965266,0.0607625430908203,3.1674151730057063,1.327391005945303,4.217936105940037,2023,1266.03073,0.144524055936073,PVGIS-ERA5,49.0782433,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000013454,t of CO2e_100yr per t of pulp & paper,month,2024,12,,1.2773327270246917,,0.0354011552124023,,,
