source_id,source_name,iso3_country,subsector,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,green_lcoh_eur_mwh,gas_benchmark_eur_mwh,lcoh_ratio_vs_gas,below_gas,hp_heat_share,ihb_heat_share,pv_required_mwdc,land_required_km2,local_fit_fraction,land_matched_heat_mwh,green_and_local_heat_mwh,low_temp_hp_solar,steam_hp_solar,ihb_solar
38480892,Yetminster Site ,GBR,food-beverage-tobacco,32220.415103809275,41.95310845426528,0.1437274337899543,60.580896874993414,72.53882352941176,0.8351513565756983,True,0.8354521625163828,0.16454783748361732,14.514508617326713,0.29029017234653426,1.0,32220.415103809275,32220.415103809275,50.93397745571659,67.40096618357488,74.52173913043478
38480896,York Confectionary ,GBR,food-beverage-tobacco,32220.415103809275,40.79323070284955,0.1344130673515981,60.580896874993414,72.53882352941176,0.8351513565756983,True,0.8354521625163828,0.16454783748361732,15.520314485745892,0.31040628971491785,1.0,32220.415103809275,32220.415103809275,50.93397745571659,67.40096618357488,74.52173913043478
38470819,A-Print,GRC,textiles-leather-apparel,14074.421453267494,10.232090196535838,0.1906283687214611,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.41950702867421,0.0883901405734842,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38470838,A. Itimoudis Sa,GRC,textiles-leather-apparel,14074.421453267494,14.448249950958132,0.1891318595890411,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.454476454997074,0.08908952909994149,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
32438474,Agria Cement Plant,GRC,cement,937813.2123538096,2.1197828726021566,0.1983791232876712,68.0,63.362352941176475,1.0731924690853725,False,0.0,1.0,568.0579849538216,11.361159699076431,0.18658155758293563,174978.64988283016,0.0,48.51851851851852,63.77777777777777,68.0
38470571,Alexandros,GRC,textiles-leather-apparel,14074.421453267494,14.156741199590709,0.1895083150684931,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.445627703062534,0.08891255406125069,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
1896841,Aliveri Cement Plant,GRC,cement,572619.7272379658,10.271536647148585,0.2057005947488584,67.99999999999999,63.362352941176475,1.0731924690853722,False,0.0,1.0,334.50533363419,6.690106672683799,1.0,572619.7272379658,0.0,48.51851851851852,63.77777777777777,68.0
32438472,Apropyrgos Cement Plant,GRC,cement,203965.3309126812,11.980986300780536,0.2067472865296803,68.0,63.362352941176475,1.0731924690853725,False,0.0,1.0,118.54652409270227,2.3709304818540455,1.0,203965.3309126812,0.0,48.51851851851852,63.77777777777777,68.0
38480555,Athenian  Brewery  S.A. (Patras Brewery),GRC,food-beverage-tobacco,219917.74890639295,18.80403478915633,0.1998452614155251,57.0668948109315,63.362352941176475,0.900643555076159,True,0.8354521625163827,0.16454783748361726,71.24875897265335,1.424975179453067,1.0,219917.74890639295,219917.74890639295,48.51851851851852,63.77777777777777,68.0
38480556,Athenian  Brewery  S.A. (Thessaloniki Brewery),GRC,food-beverage-tobacco,219917.74890639295,34.62956747657807,0.1879182648401826,57.0668948109315,63.362352941176475,0.900643555076159,True,0.8354521625163827,0.16454783748361726,75.77085109066515,1.515417021813303,1.0,219917.74890639295,219917.74890639295,48.51851851851852,63.77777777777777,68.0
3673068,Central Greece Region,GRC,aluminum,20035.95839640132,12.146571481148277,0.1969158812785388,64.83333333333333,63.362352941176475,1.023215368809338,False,0.75,0.25,8.150990881397806,0.16301981762795614,1.0,20035.95839640132,0.0,48.51851851851852,63.77777777777777,68.0
38470923,Cloth Art,GRC,textiles-leather-apparel,14074.421453267494,2.988501621917366,0.1904284680365296,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.424146369058558,0.08848292738117117,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
1896844,Efkarpia Cement Plant,GRC,cement,325926.28777576826,9.613683131331143,0.1906384372146118,67.99999999999999,63.362352941176475,1.0731924690853722,False,0.0,1.0,205.43820393195696,4.1087640786391395,1.0,325926.28777576826,0.0,48.51851851851852,63.77777777777777,68.0
38474054,Eva Jo !!!,GRC,textiles-leather-apparel,14074.421453267494,16.83815058882003,0.1907181872146118,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.417425667333784,0.08834851334667569,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38475825,Gogas Lampros,GRC,textiles-leather-apparel,14074.421453267494,5.818375591359571,0.2080211712328767,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.049988808523956,0.08099977617047913,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
1567247,Hellenic Halyvourgia Velestino steel plant,GRC,iron-and-steel,159512.67056530216,24.80419650417648,0.1964308390410959,67.98678448490011,63.362352941176475,1.0729838986253684,False,0.0031299904183966776,0.9968700095816033,97.44358023377708,1.9488716046755417,1.0,159512.67056530216,0.0,48.51851851851852,63.77777777777777,68.0
38471182,Karagkiozi Eleni K Sia Ee,GRC,textiles-leather-apparel,14074.421453267494,2.857924190365301,0.19053000456621,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.421788669702307,0.08843577339404614,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38472693,Karalis New Look Fashion S.A.,GRC,textiles-leather-apparel,14074.421453267494,3.709966465411496,0.1905470867579909,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.421392264575598,0.08842784529151196,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
