source_id,source_name,iso3_country,lat,lon,classification,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,storage_type,project_start,steam_temp_c,status,load_target_mw,feasible_load_mw,max_solar_land_mw,exceeds_land_limit,site,load_MW,storage_technology,S_opt_MW,Heat_TES_power_MW,Heat_TES_charge_power_MW,Heat_TES_discharge_power_MW,Heat_TES_energy_MWh,TES_temp_max_C,TES_temp_min_C,TES_usable_energy_fraction_linear,TES_charge_discharge_ratio_min,TES_round_trip_efficiency,TES_electric_to_heat_efficiency,TES_max_storage_hours,TES_cost_model,TES_project_start_year,TES_process_temperature_c,TES_capex_kwh_input,TES_opex_frac_input,TES_lifetime_years_input,TES_discount_rate_input,TES_energy_capex_input_$/MWh,TES_power_capex_input_$/MW,TES_fixed_om_input_$/MWyr,TES_capex_input_includes_crf,Battery_capacity_MW,Battery_energy_MWh,LCOE_total_$perMWh,LCOE_solar_$perMWh,LCOE_batt_$perMWh,LCOE_TES_$perMWh,LCOE_unserved_$perMWh,Reliability_%,Unserved_MWh,Unserved_hours
44375505,ZS Zellstoff Stendal GmbH - Mercer Stendal,DEU,52.726328,12.011216,Pulp,112074.2666380032,32.95540432553427,0.1334126278538812,heat,2025,175.0,completed,12.793866054566577,12.793866054566577,3295.5,False,44375505.0,12.793866054566577,heat_TES,212.04679870194664,35.84694457036135,153.17961506735443,35.84694457036135,430.1633348443362,1500.0,175.0,0.8833333333333333,4.0,0.97,0.98,12.0,battery_params,2025.0,175.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,35.84694457036135,430.1633348443362,119.52437417487478,78.91219234703344,40.61218182784134,40.61218182784134,0.0,90.00000000000003,11207.42666380027,959.0
44375506,Heinrich Schaller Pappenfabrik e.K. Pulp Mill,DEU,50.0210149,12.0200894,Paper/Board,88074.52543265984,4.843722062887516,0.1398961506849315,heat,2025,180.0,completed,10.054169569938338,10.054169569938338,484.4,False,44375506.0,10.054169569938338,heat_TES,179.0733633438198,26.54928176172047,119.20885765027076,26.54928176172047,318.59138114064564,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,26.54928176172047,318.59138114064564,123.07537579098806,84.80060944403542,38.27476634695263,38.27476634695263,0.0,90.00000000000014,8807.452543265861,963.0
44375507,Dynos GmbH - Niederlassung Bad Durkheim,DEU,49.4515534,8.0629732,Paper/Board,88074.52543265984,0.0,0.1443997397260274,heat,2025,180.0,completed,10.054169569938338,10.054169569938338,0.0,False,44375507.0,10.054169569938338,heat_TES,165.35714632097978,24.660330090064008,124.95911946051216,24.660330090064008,295.9239610807681,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,24.660330090064008,295.9239610807681,113.85682241353072,78.30526283812922,35.55155957540148,35.55155957540148,0.0,90.00000000000011,8807.452543265892,980.0
44375508,Lenk Paper GmbH - Papierfabrik Schleipen,DEU,49.4648466,8.109916,Paper/Board,88074.52543265984,0.0255173519689223,0.1372903972602739,heat,2025,180.0,completed,10.054169569938338,10.054169569938338,2.6,True,44375508.0,10.054169569938338,heat_TES,277.02001440405627,28.06698343129287,200.42326175846668,28.06698343129287,336.8038011755144,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,28.06698343129287,336.8038011755144,171.64623544446712,131.1834748116947,40.4627606327724,40.4627606327724,0.0,90.00000000000009,8807.452543265897,994.0
44375509,Sprick GmbH Bielefelder Papier- und Wellpappenwerke & Co.- Hauptverwaltung,DEU,52.0249437,8.5625952,Paper/Board,88074.52543265984,0.5626968080789008,0.1299362659817351,heat,2025,180.0,completed,10.054169569938338,10.054169569938338,56.3,True,44375509.0,10.054169569938338,heat_TES,180.6425856005334,29.178199140326623,128.4536436183977,29.178199140326623,350.13838968391946,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,29.178199140326623,350.13838968391946,127.60846282960586,85.5437183086797,42.06474452092615,42.06474452092615,0.0,90.00000000000009,8807.452543265916,958.0
44375510,GRuNPERGA Papier Pulp Mill,DEU,50.7786198,13.1594074,Paper/Board,28860.578959419,6.801003028523525,0.1406313242009132,heat,2025,180.0,completed,3.2945866392030823,3.2945866392030823,680.1,False,44375510.0,3.2945866392030823,heat_TES,53.57151824546279,8.299517774574122,35.74090443189298,8.299517774574122,99.59421329488946,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,8.299517774574122,99.59421329488946,113.93281138318044,77.41893813158963,36.51387325159083,36.51387325159083,0.0,89.99999999999962,2886.0578959420113,971.0
44375511,Essity Operations Mannheim GmbH Pulp Mill,DEU,49.5342827,8.4594229,Tissue,176149.05086531967,2.5696311654416575,0.1461797682648402,heat,2025,180.0,completed,20.108339139876676,20.108339139876676,257.0,True,44375511.0,20.108339139876676,heat_TES,286.5350471975324,46.94511210099659,203.53659419451552,46.94511210099659,563.341345211959,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,46.94511210099659,563.341345211959,101.68387579336796,67.844670406881,33.83920538648697,33.83920538648697,0.0,90.0,17614.905086531962,966.0
44375512,Mercer Rosenthal GmbH - MR - Mercer International Group,DEU,50.4034989,11.7007465,Pulp,67017.38240523859,5.637548474568683,0.1368328299086758,heat,2025,175.0,completed,7.6503861193194735,7.6503861193194735,563.8,False,44375512.0,7.6503861193194735,heat_TES,138.64572305131057,21.27028057196505,99.78126144533589,21.27028057196505,255.2433668635806,1500.0,175.0,0.8833333333333333,4.0,0.97,0.98,12.0,battery_params,2025.0,175.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,21.27028057196505,255.2433668635806,126.58454462183649,86.28539879475557,40.29914582708091,40.29914582708091,0.0,90.00000000000017,6701.738240523744,966.0
44375515,Katz GmbH & Co. KG,DEU,48.7236271,8.3557998,Integrated,314379.43535741617,0.0035628172607421,0.1278729349315068,heat,2025,180.0,completed,35.888063396965315,35.888063396965315,0.4,True,44375515.0,35.888063396965315,heat_TES,1672.2273733617903,69.42188094441677,654.8773288690627,69.42188094441677,833.0625713330012,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,69.42188094441677,833.0625713330012,249.8883728903013,221.85003079909265,28.038342091208644,28.038342091208644,0.0,89.9999999999998,31437.94353574222,971.0
44375517,Smurfit Kappa Nervión Pulp Mill,ESP,43.1828069,-2.6605848,Integrated,280945.90863564913,0.1344737206957049,0.1745404805936073,heat,2025,180.0,completed,32.07145075749419,32.07145075749419,13.4,True,44375517.0,32.07145075749419,heat_TES,247.3432828468296,57.051333441239784,228.2053337649591,57.051333441239784,684.6160012948774,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,57.051333441239784,684.6160012948774,69.6143977024796,43.83022681124241,25.78417089123718,25.78417089123718,0.0,90.00000000000034,28094.590863563935,990.0
