source_id,source_name,iso3_country,subsector,heat_case,status,available_land_km2,replaceable_heat_mwh_th,lat,lon,site,n_bands,n_rep_days,total_load_MW,S_opt_MW,solar_per_load_MWdc_per_MWth,storage_energy_MWh_total,LCOH_total_$perMWh,LCOH_served_$perMWh,LCOH_solar_$perMWh,LCOH_converter_$perMWh,LCOH_storage_$perMWh,Reliability_%,Unserved_MWh,met_availability_target,include_converter_cost,hp_load_MW,ihb_load_MW,solve_seconds,project_start_year
38473498,Getzner Textil Ag,AUT,textiles-leather-apparel,high,ok,4.618969477575685,43891.22013686958,47.1518218,9.8236408,38473498,3,16,5.010413257633514,23.609051649729054,4.711996882444768,87.32582318028238,47.67107249231518,52.967858324794655,29.576719736124623,0.0,23.391138588670028,90.0,4389.122013686962,True,False,4.509371931870163,0.5010413257633514,0.10468506813049316,2025
38480620,Agrana Zucker Gmbh,AUT,food-beverage-tobacco,high,ok,36.45453302204089,581489.7560474878,48.32478,16.038471,38480620,4,16,66.38010913784109,429.2488229709299,6.466527828081401,1107.2967649537286,56.6796318886331,62.977368765147894,40.58973000376473,0.0,22.387638761383165,89.99999999999999,58148.97560474888,True,False,55.45740572728283,10.922703410558254,0.11769700050354004,2025
38479269,Eibetex,AUT,textiles-leather-apparel,high,ok,46.23470514471369,43891.22013686958,48.81547,15.2833,38479269,3,16,5.010413257633514,26.93045519217866,5.374897000990748,80.81214438921404,49.84565123505184,55.38405692783539,33.737675591661116,0.0,21.64638133617427,89.99999999999999,4389.122013686965,True,False,4.509371931870163,0.5010413257633514,0.10760092735290527,2025
38480528,Bunge Austria Gmbh,AUT,food-beverage-tobacco,high,ok,36.42091645673013,581489.7560474878,48.022446,16.754778,38480528,4,16,66.38010913784109,381.1588799617765,5.742064677391296,1084.521353938011,52.17255755675592,57.96950839639548,36.04234932808106,0.0,21.92715906831442,89.99999999999999,58148.975604748906,True,False,55.45740572728283,10.922703410558254,0.11753201484680176,2025
38480613,Agrana Zucker Gmbh,AUT,food-beverage-tobacco,high,ok,43.270022798336754,581489.7560474878,48.243057,16.702778,38480613,4,16,66.38010913784109,380.5101247181947,5.732291339383751,1084.521353938011,52.11734594314232,57.90816215904704,35.98100309073262,0.0,21.92715906831442,89.99999999999999,58148.975604748906,True,False,55.45740572728283,10.922703410558254,0.14438605308532715,2025
32437244,Gmunden Cement Plant,AUT,cement,high,ok,14.80172333164063,367720.075977014,47.9225966590857,13.7778374280392,32437244,3,16,41.97717762294681,611.8299873638271,14.575300723157014,739.9075075564648,103.62954749471423,115.14394166079359,91.48766336510889,0.0,23.656278295684693,90.0,36772.007597701406,True,False,0.0,41.97717762294681,0.08058905601501465,2025
32437243,Gartenau Cement Plant,AUT,cement,high,ok,7.468797314325792,423813.410478062,47.7235279928077,13.0492860026401,32437243,3,16,48.38052631028105,373.4398657162896,7.718805358199094,845.7662894551358,64.72078538243453,99.1095969263869,66.77433041921557,0.0,32.33526650717131,65.30223852136695,147053.766282138,False,False,0.0,48.38052631028105,0.20494627952575684,2025
32267416,Austria,AUT,chemicals,high,ok,0.1034028660886277,400920.6237323473,47.6139487927463,14.076158884337072,32267416,3,16,45.76719448999399,5.158997080742932,0.11272259832030637,0.0,0.6367933391004061,14.39634871181161,14.39634871181161,0.0,0.0,4.423297544730516,383186.7116264762,False,False,32.037036142995795,13.730158346998197,0.23563194274902344,2025
38472832,Hefel Textil Gmbh,AUT,textiles-leather-apparel,high,ok,16.49106055800039,43891.22013686958,48.4366178,14.5399221,38472832,3,16,5.010413257633514,33.81907459263096,6.749757525710398,85.12796945212538,58.6529586661933,65.16995407354811,42.36753368163428,0.0,22.80242039191384,90.0,4389.122013686959,True,False,4.509371931870163,0.5010413257633514,0.08776712417602539,2025
38475947,Huber,AUT,textiles-leather-apparel,high,ok,2.2606753905488857,43891.22013686958,47.4223539,13.8752059,38475947,3,16,5.010413257633514,27.35217012497236,5.45906469557187,84.73748373680681,51.267431021402984,56.963812246003314,34.265987552718684,0.0,22.697824693284627,90.0,4389.122013686958,True,False,4.509371931870163,0.5010413257633514,0.09495210647583008,2025
