source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,capacity_units,capacity,capacity_factor,annual_emissions_co2e_t,year,annual_capacity_t,annual_output_t,distance_km,SiteID,CompanyName,SiteName,City,Country,Subsector,Emissions_ETS_2014,production_2014_t,Fuel_Demand,Excess_Heat_Total,hm_lat,hm_lon,name_similarity,match_confidence,output_ratio_2024_2014
1896603,Rudersdorf Cement Plant,integrated dry,DEU,manufacturing,cement,52.4889520986127,13.8341533393859,t of cement,1899999.9996000004,0.4925311318136906,239259.261284,2024,1899999.9996000004,935809.150249,0.18839730610545066,234.0,CEMEX Zement GmbH,CEMEX Zement GmbH,Rüdersdorf,Germany,Cement,1266662.0,1986120.19,2068.87,310.33,52.489069264681,13.836929171078,0.4827586206896552,high,0.47117448126288874
1566782,Saarstahl Völklingen Steelmaking Plant,BOF,DEU,manufacturing,iron-and-steel,49.2441320644899,6.85322502225096,t of steel,3240000.0,0.7558247574773259,3550864.7106284774,2024,3240000.0,2448872.214226536,0.9467557695406518,1983.0,Saarschmiede GmbH Freiformschmiede,Einheitliche Anlage Elektrostahlwerk,Völklingen,Germany,Iron and steel,10594.0,,4.01,0.0,49.252528,6.851057,0.32786885245901637,high,
38469115,Saint Gobain Glass Flachglas Torgau Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.579642,13.003551,USD,,,120732.47959877682,2024,,,0.0009767197404637567,275.0,Flachglas Torgau GmbH,Saint Gobain Glass Flachglas Torgau GmbH,Torgau,Germany,Glass,115042.0,202666.08,614.75,122.95,51.579650772321,13.003550275977,1.0,high,
38469081,Saint-Gobain Glass Deutschland Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.877819,6.089509,USD,,,33411.35540036284,2024,,,0.9734985876864806,2078.0,SAINT-GOBAIN GLASS Deutschland GmbH,Glasschmelzanlage zur Herstellung von Flachglas,Herzogenrath,Germany,Glass,72595.0,127888.45,387.92,77.58,50.869333,6.092921,1.0,high,
38469082,Saint-Gobain Glass Deutschland Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.784839,6.220042,USD,,,120732.47959877682,2024,,,5.2723205802195316e-05,262.0,SAINT-GOBAIN GLASS DEUTSCHLAND GMBH,SAINT-GOBAIN GLASS DEUTSCHLAND GMBH,Stolberg,Germany,Glass,108259.0,,578.5,0.0,50.784838568943,6.220041687604,1.0,high,
38469109,Saint-Gobain Glass Deutschland Gmbh,Glass Manufacturing,DEU,manufacturing,glass,49.523599,8.474829,USD,,,33411.355400362845,2024,,,0.12562120427670337,2339.0,SAINT-GOBAIN GLASS Deutschland GmbH,Glasschmelzanlage zur Herst. v. Flachglas Mannheim,Mannheim,Germany,Glass,39832.0,70170.85,212.85,42.57,49.52354,8.473091,1.0,high,
38469080,Saint-Gobain Glass Deutschland Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.877201,7.060665,USD,,,168820.8401169337,2024,,,3.8634948607436375,261.0,Saint-Gobain Glass Deutschland GmbH,Saint-Gobain Glass Deutschland GmbH,Porz,Germany,Glass,148098.0,,,0.0,50.897449346193,7.015907148474,1.0,medium,
38469052,Saint-Gobain Isover G+H Ag,Glass Manufacturing,DEU,manufacturing,glass,49.473469,8.611052,USD,,,33411.355400362845,2024,,,,,,,,,,,,,,,,,unmatched,
38469083,Saint-Gobain Isover G+H Ag,Glass Manufacturing,DEU,manufacturing,glass,50.991483,7.116681,USD,,,33411.355400362845,2024,,,0.5528508517165412,2163.0,Saint-Gobain Isover G+H AG,Saint-Gobain Isover G+H AG - Werk Bergisch Gladb.,Bergisch Gladbach,Germany,Glass,50201.0,,,0.0,50.99226,7.124483,1.0,high,
38469099,Saint-Gobain Isover G+H Ag,Glass Manufacturing,DEU,manufacturing,glass,49.291103,8.469758,USD,,,33411.355400362845,2024,,,0.05282593937448152,2155.0,Saint-Gobain Isover G+H AG,Saint-Gobain Isover G+H AG - Werk Speyer,Speyer,Germany,Glass,52826.0,,,0.0,49.291552,8.46952,1.0,high,
1566774,Salzgitter Flachstahl steel plant,BF/BOF,DEU,manufacturing,iron-and-steel,52.1592527001596,10.4070470335969,t of steel,5199999.999999999,0.8013851768474103,7917685.547252412,2024,5199999.999999999,4167202.919606533,0.5678282840490831,125.0,Salzgitter Flachstahl GmbH Abt. Umweltschutz / 08 TUI,Salzgitter Flachstahl GmbH Werk Salzgitter,Salzgitter,Germany,Iron and steel,4465254.0,11555816.43,20216.08,935.88,52.154764924299,10.403075314726,0.847457627118644,high,0.36061518845073354
1566783,Salzgitter Peiner Träger Peine steel plant,EAF,DEU,manufacturing,iron-and-steel,52.316666624687,10.2446911366421,t of steel,1000000.0,0.7546543570542599,60372.34856434078,2024,1000000.0,754654.3570542599,0.4435109478122798,127.0,Peiner Träger GmbH,Peiner Träger GmbH,Peine,Germany,Iron and steel,172462.0,402897.64,65.36,31.37,52.316356455016,10.238186117919,0.5306122448979592,high,1.8730672064851506
44375504,Sappi Alfeld Kraft Pulp and Paper Mill,Pulp misc.,DEU,manufacturing,pulp-and-paper,51.987118,9.819078,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,2024,199499.99999,164844.49998000002,0.17269662642290604,132.0,Sappi Alfeld GmbH,Sappi Alfeld GmbH,Alfeld (Leine),Germany,Paper and printing,22729.0,87440.33,133.58,13.35,51.985962565496,9.820763203704,0.5333333333333333,high,1.8852227568217095
44375514,"Sappi Stockstadt GmbH, Division of Sappi Fine Paper Europe","Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp)",DEU,manufacturing,pulp-and-paper,49.9773198,9.0663252,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,2024,199499.99999,164844.49998000002,,,,,,,,,,,,,,,unmatched,
44375513,Sappi Stockstadt Mill,"Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp)",DEU,manufacturing,pulp-and-paper,49.97624,9.0697,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,2024,199499.99999,164844.49998000002,0.17584370152572432,225.0,Sappi Deutschland Holding GmbH,Sappi Stockstadt GmbH,Stockstadt,Germany,Paper and printing,342838.0,1318926.06,2015.02,201.5,49.977757800626,9.069009637055,1.0,high,0.12498388270529738
32438321,Schelklingen Cement Plant,integrated dry,DEU,manufacturing,cement,48.368162780274,9.73543866757175,t of cement,1400000.0003000002,0.541448416696118,514890.371961,2024,1400000.0003000002,758027.7835369998,0.07450887668093627,109.0,HeidelbergCement AG,HeidelbergCement AG,Schelklingen,Germany,Cement,803828.0,1166707.12,1134.29,170.14,48.368603119847,9.734678400266,0.5714285714285714,high,0.6497155717512033
38469094,Schott Ag,Glass Manufacturing,DEU,manufacturing,glass,50.01418,8.245335,USD,,,33411.355400362845,2024,,,0.47368370157069545,2094.0,Schott AG,RP 4-6034500 0010 Mainz,Mainz,Germany,Glass,33483.0,,,0.0,50.016202,8.2395,1.0,high,
38469072,Schott Ag,Glass Manufacturing,DEU,manufacturing,glass,51.954235,9.73747,USD,,,33411.355400362845,2024,,,0.09396880419914322,2131.0,Schott AG,SCHOTT AG Werk Grünenplan,Grünenplan,Germany,Glass,10443.0,,,0.0,51.955077,9.737353,1.0,high,
38469058,"Schott Ag, Standort Mitterteich, Werk 1",Glass Manufacturing,DEU,manufacturing,glass,49.946574,12.243557,USD,,,118686.16638523823,2024,,,4.056074056706757e-05,221.0,Schott-Rohrglas GmbH,Schott-Rohrglas GmbH,Mitterteich,Germany,Glass,87422.0,,,0.0,49.946574350923,12.243556845291,0.36363636363636365,high,
38469130,Schott Technical Glass Solutions Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.917478,11.573744,USD,,,33411.35540036284,2024,,,0.6002799712492934,2257.0,SCHOTT Technical Glass Solutions GmbH,Anlage zum Schmelzen von Glas,Jena,Germany,Glass,17900.0,,,0.0,50.922543,11.576707,1.0,high,
38469054,Sgd Kipfenberg Gmbh,Glass Manufacturing,DEU,manufacturing,glass,48.954965,11.399792,USD,,,33411.355400362845,2024,,,0.17076873601442083,1906.0,SGD Kipfenberg GmbH,Glasschmelzanlage Kipfenberg,Kipfenberg,Germany,Glass,34141.0,57443.12,92.22,18.44,48.956135,11.398277,1.0,high,
18648360,"Shell & DEA Oil GMBH , Wesseling ",Flex Integrated,DEU,manufacturing,petrochemical-steam-cracking,50.855184,6.976967,t of ethylene,309999.99996,0.7535150002262602,388702.27974,2024,309999.99996,233589.65004000004,0.022847169820305428,165.0,Shell Deutschland Oil GmbH Rheinland Raffinerie Werk Nord,Shell Deutschland Oil GmbH Rheinland Raffinerie Werk Nord,Köln,Germany,Refineries,1392509.0,,,0.0,50.854993374148,6.976845536443,0.4857142857142857,high,
45257183,Sodawerk Staßfurt,soda_ash,DEU,manufacturing,chemicals,51.863011,11.57823,t of chemical,609999.9999999999,0.7983190593885515,206964.21614648192,2024,609999.9999999999,486974.6262270163,3.1147002262295453,249.0,,CIECH Soda Deutschland GmbH & Co. KG,Stassfurt,Germany,Chemical industry,174349.0,,,0.0,51.889718501091,11.564549152355,0.358974358974359,low,
1896635,Solnhofer Cement Plant,integrated dry,DEU,manufacturing,cement,48.8848302172363,10.9979677962829,t of cement,419999.99999,0.4206932002647784,120017.45962860002,2024,419999.99999,176691.144107,0.02179096740925359,223.0,Solnhofer Portland-Zementwerke GmbH & Co.KG,Solnhofer Portland-Zementwerke GmbH & Co. KG,Solnhofen,Germany,Cement,314235.0,456092.86,443.42,66.51,48.884912457835,10.997697287849,0.6521739130434783,high,0.38740168856622753
3673491,Speira GmbH,Non-ferrous crude metal production,DEU,manufacturing,other-metals,51.151875078520895,6.780602800789029,unitless,,,298000.0003348528,2024,,,0.3442930166448449,145.0,Hydro Aluminium Rolled Products GmbH,Hydro Aluminium Rolled Products GmbH Rheinwerk,Neuss,Germany,Non-ferrous metals,304327.0,,,0.0,51.148876549975,6.781833437002,0.1702127659574468,high,
3673492,Speira GmbH Rheinwerk,Non-ferrous crude metal production,DEU,manufacturing,other-metals,51.151875078520895,6.780602800789029,unitless,,,284000.0003191214,2024,,,0.7748343156883102,146.0,Aluminium Norf GmbH,Aluminium Norf GmbH,Neuss,Germany,Non-ferrous metals,264449.0,,,0.0,51.150489726469,6.769715655061,0.26666666666666666,high,
32438337,Spenner Erwitte Cement Plant,integrated dry,DEU,manufacturing,cement,51.6003453939404,8.33724690957612,t of cement,999999.99997,0.7121809283793654,559524.946375,2024,999999.99997,712180.928358,0.11585194978614845,191.0,Spenner Zement GmbH & Co. KG,Spenner Zement GmbH & Co. KG,Erwitte,Germany,Cement,729045.0,850762.28,827.13,124.06,51.601120725953,8.336126429637,0.7222222222222222,high,0.8371091961881526
44375509,"Sprick GmbH Bielefelder Papier- und Wellpappenwerke & Co., Hauptverwaltung",Pulp misc.,DEU,manufacturing,pulp-and-paper,52.0249437,8.5625952,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,2024,199499.99999,164844.49998000002,4.483220421161683,2235.0,Mitsubishi HiTec Paper Europe GmbH,Anlage zur fabrikmässigen Herstellung von Papier,Bielefeld,Germany,Paper and printing,9639.0,37082.02,56.65,5.66,51.99992,8.613958,0.3111111111111111,low,4.445402380452846
3673053,Stade District,Refinery,DEU,manufacturing,aluminum,53.5906209282626,9.41466586152748,t of alumina/aluminum,55252.53716891986,0.887,78238.54644874253,2024,55252.53716891986,49009.00046883192,,,,,,,,,,,,,,,unmatched,
38480499,Suiker Unie Gmbh & Co. Kg - Zuckerfabrik Anklam,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,53.855154,13.710471,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38480493,Südstärke Gmbh Werk Sünching,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,48.886479,12.35354,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38470671,Südwolle Group Gmbh,Yarn Production,DEU,manufacturing,textiles-leather-apparel,49.47025379999999,11.1882621,USD,,,22446.985890849952,2024,,,,,,,,,,,,,,,,,unmatched,
38480490,Südzucker Ag,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.239169,9.178853,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38480489,Südzucker Ag Mannheim / Ochsenfurt Werk Zeitz,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.026979,12.088366,USD,,,245875.81023699223,2024,,,,,,,,,,,,,,,,,unmatched,
38480522,Südzucker Ag Werk Offstein,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.599903,8.221564,USD,,,127875.8100657656,2024,,,,,,,,,,,,,,,,,unmatched,
38480545,"Südzucker Ag, Werk Brottewitz",Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.46017,13.22367,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38480495,"Südzucker Ag, Werk Ochsenfurt",Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.666637,10.080158,USD,,,126743.9934530695,2024,,,,,,,,,,,,,,,,,unmatched,
38480492,"Südzucker Ag, Werk Plattling",Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,48.78762,12.882719,USD,,,108875.8100381952,2024,,,,,,,,,,,,,,,,,unmatched,
38480497,"Südzucker Ag, Werk Rain",Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,48.698797,10.908663,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38480498,"Südzucker Ag, Werk Wabern",Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.102651,9.359894,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38480481,Südzucker Werk Regensburg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.012471,12.126067,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
3673505,TRIMET Aluminium SE,Non-ferrous crude metal production,DEU,manufacturing,other-metals,51.4900491737932,6.96816974780881,unitless,,,283000.0003179977,2024,,,2.6794596324661808e-11,150.0,TRIMET Aluminium SE,TRIMET Aluminium SE,Essen,Germany,Non-ferrous metals,281099.0,,,0.0,51.490049173793,6.968169747809,1.0,high,
3673506,TRIMET Aluminium SE Niederlassung Voerde,Non-ferrous crude metal production,DEU,manufacturing,other-metals,51.6259805408276,6.61515405312614,unitless,,,138000.00015506602,2024,,,0.012176301832460275,2325.0,Aleris Rolled Products Germany GmbH,Aluminium Giesserei Voerde,Voerde,Germany,Non-ferrous metals,23021.0,,,0.0,51.62609,6.615149,0.6060606060606061,high,
3673507,"TRIMET Aluminium SE, Niederlassung Hamburg",Non-ferrous crude metal production,DEU,manufacturing,other-metals,53.5123734882408,9.88718579018502,unitless,,,223000.00025057772,2024,,,0.002915623411135247,123.0,"TRIMET ALUMINIUM SE, Niederlassung Hamburg","TRIMET ALUMINIUM SE, Niederlassung Hamburg",Hamburg,Germany,Non-ferrous metals,261080.0,,,0.0,53.512395480538,9.887209801551,1.0,high,
38480547,Ten Kate Gmbh & Co. Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.829006,7.513117,USD,,,154044.43514345336,2024,,,,,,,,,,,,,,,,,unmatched,
42546167,Thomas Erwitte Cement Plant,integrated dry,DEU,manufacturing,cement,51.5985778848485,8.34964940346753,t of cement,500000.0000400001,0.5102665670191786,200445.46419,2024,500000.0000400001,255133.28353,0.07283565853822332,183.0,Portland-Zementwerke Seibel & Söhne GmbH&Co.KG,Portland-Zementwerke Seibel & Söhne GmbH&Co. KG,Erwitte,Germany,Cement,304584.0,441617.13,429.34,64.4,51.598549700743,8.350702936159,0.2962962962962963,high,0.5777250613670715
1566771,ThyssenKrupp Steel Duisburg steel plant,BF/BOF,DEU,manufacturing,iron-and-steel,51.492850088943,6.72618872977656,t of steel,11000000.0,0.8574745260895992,17921217.595272627,2024,11000000.0,9432219.786985593,0.1790805297288157,1393.0,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG Werk Hamborn,Duisburg,Germany,Iron and steel,,8901153.63,,0.0,51.491250023674,6.72648284166,0.7586206896551724,high,1.0596626211680824
38469116,"Ursa Deutschland Gmbh (Ehemals Fa. Pfleiderer) , Werk Delitzsch",Glass Manufacturing,DEU,manufacturing,glass,51.50921,12.30542,USD,,,33411.35540036284,2024,,,0.14508450448388838,2007.0,URSA Deutschland GmbH,Dämmstoffwerk URSA Delitzsch,Delitzsch,Germany,Glass,22565.0,,,0.0,51.509442,12.303357,0.5,high,
38469046,Ursa Deutschland Gmbh Werk Delitzsch,Glass Manufacturing,DEU,manufacturing,glass,51.509207,12.305453,USD,,,33411.35540036284,2024,,,,,,,,,,,,,,,,,unmatched,
42546185,Uxheim Cement Plant,integrated dry,DEU,manufacturing,cement,50.3338317714358,6.76669002471993,t of cement,149999.99999,0.5108576982207238,44994.04719699999,2024,149999.99999,76628.654728,0.020146491584663143,203.0,Portlandzementwerk WOTAN H. Schneider KG,"Portlandzementwerk "" Wotan"",, H. Schneider KG",Üxheim,Germany,Cement,164864.0,239290.0,232.64,34.89,50.333990058875,6.766828136509,0.20408163265306123,high,0.3202334185632496
38469053,Verallia Deutschland Ag,Glass Manufacturing,DEU,manufacturing,glass,47.906068,9.875412,USD,,,112547.22674462249,2024,,,2.531151028911637e-05,111.0,Verallia Saint-Gobain Oberland AG Glasfabrik,Verallia Saint-Gobain Oberland AG Glasfabrik,Bad Wurzach,Germany,Glass,89292.0,150236.12,241.21,48.24,47.906067773352,9.875412031538,0.45901639344262296,high,
38469075,Verallia Deutschland Ag,Glass Manufacturing,DEU,manufacturing,glass,51.530037,6.995644,USD,,,103338.8172836988,2024,,,2.0732035705104286e-05,155.0,Saint-Gobain Oberland AG,Verallia Saint-Gobain Oberland AG,Essen,Germany,Glass,105181.0,176969.78,284.13,56.82,51.530037100861,6.995643747934,0.56,high,
38469055,Verallia Deutschland Ag,Glass Manufacturing,DEU,manufacturing,glass,48.737748,11.240146,USD,,,33411.355400362845,2024,,,0.45713770336171194,2315.0,Saint-Gobain Oberland AG,Anlage zur Herstellung von Glas Neuburg,Neuburg an der Donau,Germany,Glass,78559.0,132177.57,212.21,42.44,48.741115,11.236569,0.2926829268292683,high,
38469093,Verallia Deutschland Ag,Glass Manufacturing,DEU,manufacturing,glass,50.469305,7.783044,USD,,,33411.355400362845,2024,,,0.3640529610716919,2336.0,Saint-Gobain Oberland AG,Anlage zur Herstellung von Glas Wirges,Wirges,Germany,Glass,60432.0,101678.41,163.25,32.65,50.47173,7.7865,0.2926829268292683,high,
38480479,Vion Leutkirch Nl. D. Vion Crailsheim Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,47.837108,10.00948,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
3673052,Voerde aluminium plant,Smelting,DEU,manufacturing,aluminum,51.622035,6.614466,t of alumina/aluminum,48000.0,0.8650963597430408,103811.5631691649,2024,48000.0,41524.62526766596,0.3946987858513733,151.0,TRIMET Aluminium SE,"TRIMET Aluminium SE, Niederlassung Voerde",Voerde,Germany,Non-ferrous metals,166597.0,,,0.0,51.625536046796,6.615408557069,0.6285714285714286,high,
38476723,W.L. Gore & Associates Gmbh,Fabric Mill,DEU,manufacturing,textiles-leather-apparel,48.0753001,11.723802,USD,,,22446.98589084995,2024,,,,,,,,,,,,,,,,,unmatched,
38473311,Walter Stoehr Gmbh,Cut & Sew|Embroidery|Screen Printing|Washing|Knit Composite|Packaging|Product Finishing|Full,DEU,manufacturing,textiles-leather-apparel,49.5487178,12.1544965,USD,,,22446.985890849952,2024,,,,,,,,,,,,,,,,,unmatched,
38469131,Walther-Glas Deutschland Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.70536,9.036049,USD,,,33411.355400362845,2024,,,0.03246475559654893,2075.0,Walther-Glas Deutschland GmbH,Anlage zur Herstellung von Pressglas Bad Driburg,Bad Driburg,Germany,Glass,,,,0.0,51.705486,9.036474,1.0,high,
38469079,Weck Glaswerk Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.716429,7.036044,USD,,,33411.355400362845,2024,,,0.05041170502108186,1904.0,Weck Glaswerk GmbH,Weck Glaswerk,Bonn,Germany,Glass,36495.0,,,0.0,50.71674,7.036565,1.0,high,
38476696,Weinmann Accessories Factory,Cutting|Packaging|Product Finishing|Trimming,DEU,manufacturing,textiles-leather-apparel,48.63008,9.23138,USD,,,22446.985890849952,2024,,,,,,,,,,,,,,,,,unmatched,
38472894,Wellteam Schöneberg Verpackungs-Gmbh,Finishing Other,DEU,manufacturing,textiles-leather-apparel,52.1000542,8.6315335,USD,,,22446.985890849952,2024,,,,,,,,,,,,,,,,,unmatched,
38480474,Wichmann Enten Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,53.132694,7.91273,USD,,,151340.05175058288,2024,,,,,,,,,,,,,,,,,unmatched,
38469104,"Wiegand- Glashüttenwerke  Gmbh, Werk Schleusingen",Glass Manufacturing,DEU,manufacturing,glass,50.523686,10.759155,USD,,,33411.35540036284,2024,,,1.6794444150365864,2357.0,Thüringer Behälterglas GmbH Schleusingen,Wiegand-Glashüttenwerke Werk Schleusingen,Schleusingen,Germany,Glass,47303.0,79588.53,127.78,25.55,50.509984,10.749162,1.0,medium,
38469105,Wiegand-Glashüttenwerke Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.581499,10.994712,USD,,,33411.355400362845,2024,,,,,,,,,,,,,,,,,unmatched,
38469059,Wiegand-Glashüttenwerke Gmbh Werk Steinbach A.Wald,Glass Manufacturing,DEU,manufacturing,glass,50.438827,11.381255,USD,,,107431.443710776,2024,,,4.2753604566386504e-05,222.0,Neue Glaswerke Grossbreitenbach GmbH & Co.KG,Neue Glaswerke Grossbreitenbach GmbH & Co.KG Werk Steinbach a.Wald,Steinbach am Wald,Germany,Glass,99250.0,166990.71,268.11,53.62,50.438827290681,11.381254604849,0.6363636363636364,high,
38469044,Wiegla Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.042502,8.214402,USD,,,33411.355400362845,2024,,,3.430207023937084,2095.0,Duran Produktions GmbH & Co. KG,Herstellung von Borosilikatglas,Mainz,Germany,Glass,2125.0,,,0.0,50.016202,8.2395,0.21621621621621623,low,
38474933,Willy Maisel Gmbh - World Of Textiles,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,50.26581,11.8401,USD,,,22446.98589084995,2024,,,,,,,,,,,,,,,,,unmatched,
32438324,Wittekind Erwitte Cement Plant,integrated dry,DEU,manufacturing,cement,51.5948052591744,8.33619636483236,t of cement,999999.99997,0.8140146666844204,639530.6229,2024,999999.99997,814014.6666599999,0.0901000188876262,185.0,Portlandzementwerk -Wittekind- Hugo Miebach Söhne KG,Portlandzementwerk -Wittekind- Hugo Miebach Söhne KG,Erwitte,Germany,Cement,457526.0,664070.97,645.62,96.84,51.594684744811,8.334906520323,0.3380281690140845,high,1.225794686763675
45257203,Wittenberg Fertilizers Complex,ammonia,DEU,manufacturing,chemicals,51.8712639,12.582233,t of chemical,600000.0,0.5862068965517242,1347103.4482758625,2024,600000.0,351724.1379310345,0.9497857974320324,248.0,SKW Stickstoffwerke Piesteritz GmbH,SKW Stickstoffwerke Piesteritz GmbH,Lutherstadt Wittenberg,Germany,Chemical industry,2394804.0,,,0.0,51.878593369808,12.575128547134,0.13333333333333333,high,
1896601,Wossingen Cement Plant,integrated dry,DEU,manufacturing,cement,49.0168706553996,8.61517454767083,t of cement,799999.9999800002,0.6244779612043618,253612.989598,2024,799999.9999800002,499582.368951,0.2602794436346063,105.0,Lafarge Zement Wössingen GmbH,Lafarge Zement Wössingen GmbH,Walzbachtal,Germany,Cement,483269.0,701435.36,681.95,102.29,49.018412984966,8.61248973067,0.4,high,0.7122286634523244
44375505,"ZS Zellstoff Stendal GmbH, Mercer Stendal",Chemical wood pulp; Pulp from fibres other than wood,DEU,manufacturing,pulp-and-paper,52.726328,12.011216,t of pulp & paper,333627.11863000004,0.8262882206099276,160165.52388,2024,333627.11863000004,275672.15819999995,4.321577255941893,251.0,Zellstoff Stendal GmbH,Zellstoff Stendal GmbH,Arneburg,Germany,Paper and printing,73526.0,,,0.0,52.690618245052,11.985898328143,0.6538461538461539,medium,
38467589,Zellstoff Stendal Gmbh,Lime Production In Rotary Kilns,DEU,manufacturing,lime,52.728271,12.005863,t of lime,3505738.9610263687,0.5300950948558754,1901414.0227590764,2024,3505738.9610263687,1858375.027085211,,,,,,,,,,,,,,,unmatched,
38469056,Zwiesel Kristallglas Ag,Glass Manufacturing,DEU,manufacturing,glass,49.017168,13.226812,USD,,,33411.35540036284,2024,,,0.08418087226184759,2025.0,Zwiesel Kristallglas AG,Anlage zur Herstellung von Kelchgläsern,Zwiesel,Germany,Glass,26581.0,,,0.0,49.016447,13.227164,1.0,high,
1896644,Aalborg Cement Plant,integrated dry,DNK,manufacturing,cement,57.0625384389328,9.9761291643243,t of cement,2362999.9997,0.6445576778854707,657234.8733600001,2024,2362999.9997,1523089.79265,0.021831788647203327,288.0,AALBORG PORTLAND A/S,AALBORG PORTLAND A/S,Aalborg,Denmark,Cement,1718011.0,2700000.0,3000.0,450.0,57.062538616191,9.976490263274,0.5294117647058824,high,0.5641073306111111
38480353,Aarhuskarlshamn Denmark A/S,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,56.148655,10.203609,USD,,,103724.82945723888,2024,,,,,,,,,,,,,,,,,unmatched,
38469000,Ardagh Glass Holmegaard A/S,Glass Manufacturing,DNK,manufacturing,glass,55.286527,11.817494,USD,,,6567.366884560006,2024,,,1.8224039540676764,2433.0,Ardagh Glass Holmegaard A/S,Ardagh Glass Holmegaard A/S,Holmegaard,Denmark,Glass,56875.0,73000.0,117.2,23.44,55.274577,11.837187,1.0,medium,
38480354,Carlsberg Danmark A/S             Tuborg Fb/Terminal Vest/Fredericia,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,55.58468,9.728539,USD,,,60482.15315099071,2024,,,,,,,,,,,,,,,,,unmatched,
38480355,Carlsberg Supply Company Danmark A/S,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,55.583755,9.729934,USD,,,11169.82945473125,2024,,,,,,,,,,,,,,,,,unmatched,
38480351,Danish Crown A/S - Aalborg,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,57.036901,10.024562,USD,,,60482.15315099071,2024,,,,,,,,,,,,,,,,,unmatched,
38480352,Danish Crown A/S - Herning,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,56.133373,8.982221,USD,,,60482.15315099071,2024,,,,,,,,,,,,,,,,,unmatched,
38480356,Danish Crown A/S - Ringsted,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,55.429278,11.798537,USD,,,60482.15315099071,2024,,,,,,,,,,,,,,,,,unmatched,
38480357,Danpo A/S,Animal And Vegetable Products From The Food And Beverage Sector,DNK,manufacturing,food-beverage-tobacco,55.805602,9.25673,USD,,,9994.829454699417,2024,,,,,,,,,,,,,,,,,unmatched,
38479027,Dantoy A/S,Producing|Assembling,DNK,manufacturing,textiles-leather-apparel,55.7971793,12.5092605,USD,,,6055.945864946822,2024,,,,,,,,,,,,,,,,,unmatched,
