source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,gas,activity_units,capacity_units,emissions_factor,emissions_factor_units,temporal_granularity,year,months_reported,annual_output_t,annual_emissions_co2e_t,avg_monthly_capacity_t,avg_capacity_factor
44375398,Nordic Kraft,Pulp misc.,CAN,manufacturing,pulp-and-paper,49.027789,-76.9611076,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375403,Northern Pulp Nova Scotia Corporation Pulp Mill,Chemical wood pulp; Pulp from fibres other than wood,CAN,manufacturing,pulp-and-paper,45.6514511,-62.7135604,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375418,Northwood Kraft Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,53.978431,-122.695589,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375383,Paper Excellence Canada - Crofton Division,Chemical wood pulp; Mechanical and semi-chemical wood pulp; Mechanical wood pulp; Pulp from fibres other than wood,CAN,manufacturing,pulp-and-paper,48.863844,-123.6457977,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999837448,t of CO2e_100yr per t of pulp & paper,month,2024,12,175043.29705,101700.15556900001,15682.158159999999,0.9301616060731458
44375419,Peace River Kraft Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,56.371727,-117.185546,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375420,Port Alberni TMP Pulp and Paper Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,49.247409,-124.810848,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375407,Port Hawkesbury Paper,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CAN,manufacturing,pulp-and-paper,45.5995015,-61.3567707,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375421,Port Mellon Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,49.521827,-123.490298,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999930689,t of CO2e_100yr per t of pulp & paper,month,2024,12,163527.29065,95009.355864,14650.437225833333,0.9301616061552656
44375422,Prince George (PG) Pulp and Paper Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,53.923335,-122.695717,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375423,Quesnel BCTMP Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,53.0089257,-122.5014913,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000148329,t of CO2e_100yr per t of pulp & paper,month,2024,12,167152.5294,97115.61960600001,14975.222974166667,0.930161605872292
44375424,Quesnel Market Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,52.998749,-122.484719,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375390,Quesnel River Pulp Co - West Fraser Timber Group,Mechanical wood pulp; Semi-chemical wood pulp,CAN,manufacturing,pulp-and-paper,53.0064331,-122.4980873,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375401,Resolute Forest Products - St. Felicien Mill,Chemical wood pulp; Pulp from fibres other than wood,CAN,manufacturing,pulp-and-paper,48.7210023,-72.5073861,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000150049,t of CO2e_100yr per t of pulp & paper,month,2024,12,164448.57113,95544.619836,14732.974900833333,0.9301616059513327
44375405,Rolland Enterprises Inc. - Breakey Fibres Division,Pulp misc.,CAN,manufacturing,pulp-and-paper,46.66654,-71.2324749,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375425,Saint George (Lake Utopia) Pulp & Paper Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,45.157407,-66.770893,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375426,Saint John Kraft Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,45.259134,-66.094398,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999954094,t of CO2e_100yr per t of pulp & paper,month,2024,12,154314.48552,89656.71609,13825.060484166666,0.9301616057817461
44375399,Sappi Matane Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,48.8319417,-67.5672695,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375427,Scarborough Pulp and Paper Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,43.772483,-79.273858,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375395,Schweitzer-Mauduit Canada Inc. Fiber Operations - FlaxStalk - Natural Fiber Solutions Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,49.1712954,-97.926052,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375428,Skookumchuck Softwood Bleach Kraft Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,49.916096,-115.765049,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000218774,t of CO2e_100yr per t of pulp & paper,month,2024,12,128979.27144,74936.956733,11555.274430833333,0.9301616057976237
44375391,Skookumchuk Pulp Mill,Chemical wood pulp,CAN,manufacturing,pulp-and-paper,49.9151528,-115.7635512,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999934302,t of CO2e_100yr per t of pulp & paper,month,2024,12,112856.862553,65569.837139,10110.865130833334,0.9301616057996042
44375429,Slave Lake Bleached Chemi-Thermo-Mechanical Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,55.250389,-114.519,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000049338,t of CO2e_100yr per t of pulp & paper,month,2024,12,110553.661273,64231.677204,9904.52094325,0.93016160588594
44375380,Slave Lake Pulp Corp. - West Fraser Timber Group,Mechanical wood pulp; Semi-chemical wood pulp,CAN,manufacturing,pulp-and-paper,55.2723922,-114.7801488,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375430,Taylor Pulp Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,56.144848,-120.652225,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000006797,t of CO2e_100yr per t of pulp & paper,month,2024,12,105947.25872299999,61555.357318999995,9491.8325695,0.930161606019702
44375396,Terrace Bay Pulp Inc. - Aditya Birla Group,Chemical wood pulp,CAN,manufacturing,pulp-and-paper,48.7939224,-87.0955881,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375432,The Pas Kraft Pulp and Paper Mill,Pulp misc.,CAN,manufacturing,pulp-and-paper,53.861707,-101.213398,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999775829,t of CO2e_100yr per t of pulp & paper,month,2024,12,152208.26281000001,88433.000687,13636.363635,0.9301616061478747
44375435,CMPC Celulosa S.A. - Laja Mill,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-37.288977,-72.710822,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999969846,t of CO2e_100yr per t of pulp & paper,month,2024,12,113546.955576,65970.781188,12504.15262,0.7567283114323291
44375436,CMPC Celulosa S.A. Sante Fe,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-37.51972222,-72.65027778,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999956662,t of CO2e_100yr per t of pulp & paper,month,2024,12,572101.9684199999,332391.24365,63001.69203583334,0.7567283114858947
44375433,CMPC Pulp Pacific Plant,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-37.79055556,-72.48138889,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999910245,t of CO2e_100yr per t of pulp & paper,month,2024,12,218359.52993000002,126866.88689000001,24046.447344999997,0.7567283113867475
44375434,Celulosa Arauco y Constitución - Arauco Pulp Mill,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-37.21138889,-73.22472222,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000205877,t of CO2e_100yr per t of pulp & paper,month,2024,12,1703204.3333,989561.71783,187562.28925833336,0.7567283114498423
44375439,Celulosa Arauco y Constitución S.A. - Constitución Pulp Mill,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-35.32416667,-72.41833333,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999975228,t of CO2e_100yr per t of pulp & paper,month,2024,12,629125.00003,365521.62499,69281.25000083333,0.7567283115592427
44375437,Celulosa Arauco y Constitución S.A. - Licancel Pulp Mill,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-34.98583333,-72.02222222,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999985605,t of CO2e_100yr per t of pulp & paper,month,2024,12,67254.735222,39075.001164,7406.305781416667,0.7567283115099191
44375438,Celulosa Arauco y Constitución S.A. - Valdivia Pulp Mill,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-39.56527778,-72.89388889,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999927089,t of CO2e_100yr per t of pulp & paper,month,2024,12,288234.57953,167464.29071,31741.31048916667,0.7567283115911644
44375440,Nueva Aldea pulp,Chemical wood pulp,CHL,manufacturing,pulp-and-paper,-36.65583333,-72.475,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000009011,t of CO2e_100yr per t of pulp & paper,month,2024,12,1441172.8975,837321.4535299999,158706.55245,0.756728311491116
44375468,Anhui Snow Dragon Fibre Technology Pulp Mill,Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,33.629379,116.9911983,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375461,Asia Symbol Pulp And Paper Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,35.42595,119.52322,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375441,Chengdu Huaming Boli Paper Pulp Mill,Chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,30.73928,103.62124,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375459,Chengdu Laishan Paper Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,30.4522599,103.49511,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375445,Dali Paper Stock Pulp Mill,"Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp)",CHN,manufacturing,pulp-and-paper,25.5917999,100.23,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375484,Dongguan Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,23.030355,113.537016,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375447,Guangdong Dingfeng Pulp & Paper Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,23.636812,112.441644,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375451,Guangxi Houda Pulp & Paper Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,24.4133099,111.5490087,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375458,Guangxi Jingui Pulp & Paper Co. Ltd - APP Industrial Paper Business Unit,"Pulp misc. (known types include mechanical and semi-chemical wood pulp, mechanical wood pulp, semi-chemical wood pulp)",CHN,manufacturing,pulp-and-paper,21.97523,108.63396,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000047851,t of CO2e_100yr per t of pulp & paper,month,2024,12,843824.00574,490261.74737,75598.33333000001,0.9301616060509627
44375442,Guizhou Chitianhua Paper Industry Co. Ltd - Taison Group Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,28.5898799,105.72486,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375448,Hailar Chenming Paper Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,49.248502,119.930592,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375475,Hainan Jinhai Pulp & Paper Co Ltd - JHPP - APP Industrial Paper Business Unit,Chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,19.73333,109.19452,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000088613,t of CO2e_100yr per t of pulp & paper,month,2024,12,1518888.7913000002,882474.38771,136077.5,0.9301616060155804
44375470,Hebei Yongxin Paper Co Ltd - Nine Dragons Paper Group,Chemical wood pulp; Mechanical and semi-chemical wood pulp,CHN,manufacturing,pulp-and-paper,39.6184,118.1989,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999833783,t of CO2e_100yr per t of pulp & paper,month,2024,12,195333.93727,113489.01754700001,17500.000000833334,0.9301616060033023
44375450,Hegang Huaxin Paper Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,47.107845,130.294895,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375449,Heilongjiang Provincial Papermaking Co,Chemical wood pulp; Mechanical and semi-chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,45.7620099,126.65241,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375479,Henan Publishing Industry Foreign Trading Co. Ltd - Henan Publishing Group,Chemical wood pulp; Mechanical and semi-chemical wood pulp,CHN,manufacturing,pulp-and-paper,34.7810599,113.67775,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375485,Huanggang Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,30.42416508,114.9777979,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000010417,t of CO2e_100yr per t of pulp & paper,month,2024,12,498659.63699,289721.2491,44675.0,0.9301616060259392
44375446,Hubei Danjiangkou No. 1 Paper Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,32.44604,111.27013,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375453,Jiangmen Sugar Cane Chemical Factory (Group) Pulp Mill,Mechanical and semi-chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,22.60221,113.10915,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375474,Jiangsu Bohui Paper Industry Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,33.26586,120.77066,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375486,Jiaozuo Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,35.074682,113.426286,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375487,Jiaxing Pulp & Paperboard,Pulp misc.,CHN,manufacturing,pulp-and-paper,30.69958408,120.9551489,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375455,Jilin Chenming Paper Co Ltd - Shandong Chenming Paper Group,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,42.7029244211155,129.757346851951,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375488,Jilin Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,44.03925,126.512446,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375452,Jinzhou Kuanhong Paper Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,30.0418399,112.4247,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375489,Laibin Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,23.715797,109.411035,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375444,Lee & Man Paper Manufacturing Limited - Chongqing Plant,Chemical wood pulp; Mechanical and semi-chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,29.3559999,105.92709,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375490,Linyi Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,35.379765,117.956666,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375491,Liuzhou Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,24.4278033,109.53035,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375492,Mashan Pulp & Tissue,Pulp misc.,CHN,manufacturing,pulp-and-paper,23.84711215,108.1382024,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375493,Muchuan Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,28.972677,103.906504,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999992098,t of CO2e_100yr per t of pulp & paper,month,2024,12,189752.96766,110246.47419,16999.999999166666,0.9301616062184945
44375456,Mudanjiang Hengfeng Paper Pulp Mill,"Pulp misc. (known types include mechanical and semi-chemical wood pulp, pulp from fibres other than wood)",CHN,manufacturing,pulp-and-paper,44.5978138,129.6525934,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375494,Nantong Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,31.82740686,120.9584464,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375462,Nantong Tailida Chemical Group,Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,32.36015,120.718376,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375495,Nanyang Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,33.07385926,111.8580723,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375472,Nanyang Tailong Paper Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,33.15043,111.48787,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375443,Nine Dragons Paper Ind. (Chongqing Plant) Pulp Mill,Mechanical and semi-chemical wood pulp,CHN,manufacturing,pulp-and-paper,29.34328,106.42754,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000049699,t of CO2e_100yr per t of pulp & paper,month,2024,12,660414.74028,383700.96414,59166.666665,0.9301616060539889
44375469,Nine Dragons Paper Ind. (Taicang Plant) Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,31.5761,120.83484,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000012305,t of CO2e_100yr per t of pulp & paper,month,2024,12,334858.17817,194552.60155,30000.0,0.9301616060280621
44375471,Nine Dragons Paper Ind. (Tianjin Plant) Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,39.3309099,117.82478,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000013454,t of CO2e_100yr per t of pulp & paper,month,2024,12,93016.160598,54042.389309000006,8333.333333083332,0.9301616060083767
44375460,Nine Dragons Paper Industries (Quanzhou Plant) Pulp Mill,Chemical wood pulp,CHN,manufacturing,pulp-and-paper,24.9056199,118.80239,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999833783,t of CO2e_100yr per t of pulp & paper,month,2024,12,195333.93727,113489.01754700001,17500.000000833334,0.9301616060033023
44375467,Nine Dragons Paper Industries (Shenyang Plant) Pulp Mill,Mechanical and semi-chemical wood pulp,CHN,manufacturing,pulp-and-paper,41.9976699,122.828,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999921576,t of CO2e_100yr per t of pulp & paper,month,2024,12,520890.49938,302637.38011,46666.666665833334,0.9301616060516489
44375496,Panjin Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,41.18543265,121.7084324,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375497,Puyang Pulp & Printing Paper,Pulp misc.,CHN,manufacturing,pulp-and-paper,35.7665799,114.964142,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375498,Qianjiang Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,30.39126228,112.729124,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375457,Qianjiang Shi Paper Mill,Mechanical and semi-chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,31.2679,111.64411,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375499,Sanming Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,26.56254,117.9854285,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375500,Sanming Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,26.75088941,117.471469,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375463,Shanghai Baijin Chemical Group Pulp Mill,Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,31.22839,121.52017,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375464,Shaoguan Nanxiong Zhuji Paper Manufacturing Co. Ltd - Guangdong Shaoneng Group,"Pulp misc. (known types include mechanical and semi-chemical wood pulp, pulp from fibres other than wood)",CHN,manufacturing,pulp-and-paper,25.09916,114.28598,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375465,Shaowu Zhongzhu Paper Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,27.2975699,117.5016599,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
