source_id,source_name,iso3_country,lat,lon,bare_sparse_km2,cropland_km2,grassland_km2,shrubland_km2,available_land_km2,tree_cover_km2,built_up_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
38480613,Agrana Zucker Gmbh,AUT,48.243057,16.702778,0.2698302597038717,39.88048884644825,3.119703692184629,0.0,43.270022798336754,4.372385876500988,3.0313024885165345,,0.0761667288818359,0.0029995275878906,,
38480620,Agrana Zucker Gmbh,AUT,48.32478,16.038471,0.0700797481689453,31.206105107996823,5.178348165875125,0.0,36.45453302204089,4.107751740342802,6.053506045639937,,0.2950024744202856,0.0,,
32267416,Austria,AUT,47.6139487927463,14.076158884337072,0.0520565096227309,0.0006066891479492187,0.0507396673179476,0.0,0.10340286608862773,0.2497566380217906,0.0,0.0,0.0,,,0.0
38480528,Bunge Austria Gmbh,AUT,48.022446,16.754778,0.086115482055664,32.16503896003082,4.16976201464365,0.0,36.42091645673013,3.0200472633135633,4.70900687312658,,0.0192744935302734,0.0024084029541015,,
38469135,D.Swarovski Kg,AUT,47.29778,11.598611,0.0201493514404296,5.123500969626274,4.1325373808304136,0.0,9.276187701897118,2.65146728442335,3.701051215663056,,0.6449729431640626,,,
38479269,Eibetex,AUT,48.81547,15.2833,0.0195744064331054,37.35426558033621,8.860865157944374,0.0,46.23470514471369,5.933309951026585,3.095062999657006,,0.0556436517592486,0.001187215270996,,
32437243,Gartenau Cement Plant,AUT,47.7235279928077,13.0492860026401,0.0720905214233398,0.969691707763672,6.42701508513878,0.0,7.468797314325792,3.344152693266027,3.954604654277728,,0.1915606452789905,,,
38473498,Getzner Textil Ag,AUT,47.1518218,9.8236408,0.0220464434204101,1.154612048148361,3.4423109860069134,0.0,4.618969477575685,3.5604842866737534,3.6901212170508297,0.0,0.2267213548248889,,,0.0
32437244,Gmunden Cement Plant,AUT,47.9225966590857,13.7778374280392,0.0555116739501953,9.184557339680277,5.561654318010158,0.0,14.80172333164063,4.136750946524347,4.8331108152607065,,8.658094170005409,,,
38477448,Gottstein Gmbh & Co.Kg (#),AUT,47.2581587,10.677482,0.007942415649414,0.01480741795391,0.2285095683462105,0.0,0.2512594019495345,0.6162343393277038,0.0980397703993853,0.0,0.0024430161132812,,,0.0080489588785807
38472832,Hefel Textil Gmbh,AUT,48.4366178,14.5399221,0.0107552768554687,7.566549801182169,8.913755479962756,0.0,16.49106055800039,4.068128539040241,1.0972828449458103,,0.0017925127563476,,,
38479518,Heratex (#),AUT,47.4596131,13.9909218,0.0024346177978515,0.2666051525878906,0.7083652483470243,0.0,0.9774050187327663,0.2811184914404776,0.367082601196289,,0.0,,,
38475947,Huber,AUT,47.4223539,13.8752059,0.0006092354125976562,0.7843799190178367,1.4756862361184515,0.0,2.2606753905488857,0.2918792462682387,0.4118433605090571,,0.0280251961669921,,,
