energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,1.2015947750698344,0.12508310813776125,1.3264667763337368,0.33004804918844205,2.4134553555314646,0.6246613133162479,0.2513197453799179,1.0550917871624153,0.09177965216462113,0.7885406161837113,0.3421481189495379,0.4275138188098337
Electricity Thermal,0.0034814381388461246,0.22326601494042636,0.19127299425219152,0.006884955685884941,0.032727531652567254,0.5138154033903469,0.2389978339559988,1.0614660262736901,0.061671029668107155,0.09252262456261033,0.2775989455272925,0.5375427831538597
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.12067039086039259,0.0,0.0,0.0,0.0,0.07913656836251041,0.3016862116675546
Non-electric process heat (400-1000 C),0.25540078339762795,0.06822210982619557,0.8121680772383529,0.5246381400714418,0.23235433147774215,0.0,0.0,0.26602257786228994,0.0,0.0,0.08662446005395753,0.0205791441045057
Non-electric process heat (<100 C),0.01593964342489561,0.0015883407549588274,0.2422767194448839,0.04490077738613836,4.348451053729851,0.40392526263608125,0.09313469450306043,0.04722209394309455,0.0730239063726401,0.13376756394931794,0.0029048086810379583,0.02987274556887722
Non-electric process heat (>1000 C),4.036592801436793,0.1131837609073835,0.0,1.565082915635454,0.0,0.0,0.10901445127961495,0.38174022995611656,0.0,0.0,0.33970538324665694,2.5473814766180234
Steam (non-electric boilers),0.2104226440653304,0.01748588785655457,2.426946753364531,0.0,7.995023233356019,1.4632276358348324,0.250635679863117,0.6948877378947935,0.15088559419510308,1.994458706292201,0.18176246402636323,0.07963064844415532
