energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.0,0.0,0.0,0.060310293240747416,0.0,0.05554200054025114,0.0003790288456658817,0.004555220968583142,0.0011549176614596372,0.0023621260476003377,0.0,0.01590870595021956
Electricity Thermal,0.0,0.0,0.0,0.0026182110302912713,0.0,0.05342550445702249,0.000606934915300208,0.007200287582249323,0.0010962292696538151,0.0003587869695510908,0.0,0.022415228871914286
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.006264765673943608,0.0,0.0,0.0,0.0,0.0,0.02090868666671564
Non-electric process heat (400-1000 C),0.0,0.0,0.0,0.11390004373130024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Non-electric process heat (<100 C),0.0,0.0,0.0,0.0015121628047536648,0.0,0.023203239780084955,0.0,0.0,1.0145493493294903e-05,1.5251472757859327e-05,0.0,0.0006049815465945435
Non-electric process heat (>1000 C),0.0,0.0,0.0,0.5355522554921647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18260475818646368
Steam (non-electric boilers),0.0,0.0,0.0,0.0,0.0,0.09407240988863033,0.0,0.0,4.553334730105661e-05,0.0002454084321364915,0.0,0.005421642696960864
