energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,8.151993248845338,2.625651525123668,18.92984231206414,1.7026663629033232,8.31166675574896,5.611858748878813,4.729559727048577,9.437743700293263,0.5187645506725399,2.3156975439178176,2.8727052508243016,3.007289723339804
Electricity Thermal,0.045937349216085346,3.94280653979526,1.4607523973144392,0.031046015180118302,0.4278863735193857,4.402601719644871,3.7411301975865294,8.170602113515583,0.3493683253918692,0.2951049752253675,5.470734946255237,3.0784412805970334
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,1.2816940810919586,0.0,0.0,0.0,0.0,0.6588206003430934,1.7761249507958525
Non-electric process heat (400-1000 C),1.6003555860023713,1.2884969695233697,9.966524875636065,3.8209837359843664,1.9281839018733893,0.0,0.0,3.219318459324638,0.0,0.0,0.17446165003914865,0.3747856588036393
Non-electric process heat (<100 C),0.05521604313909809,0.013122560484301805,3.1457840597559543,0.7782217686850016,6.362675361310303,3.989573257843445,2.2563684092128358,0.5427993023247021,0.4118014880319916,0.3631946251247106,0.01970581020096559,0.19935536285332783
Non-electric process heat (>1000 C),25.046837780026056,1.555233033737799,0.0,10.84313663907432,0.0,0.0,2.4881106490883056,4.250148120077855,0.0,0.0,3.3744219586467246,18.653654312782194
Steam (non-electric boilers),1.7527184539784324,0.3470859682079302,32.40787510524981,0.0,27.928537196246833,14.348027837215469,4.473331144595488,6.879851476715697,0.8667649357442418,6.775530231295722,0.6879047278375857,0.49813099008636974
