energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.0,0.0,0.007262107820597333,0.037584895626068954,0.006661304525416376,0.0908037495546327,0.01166343770986443,0.028648322380969315,0.00749127376590615,0.42039672350701046,0.0,0.06080930476085353
Electricity Thermal,0.0,0.0,0.0006265216016991836,0.0009157991891187788,0.0005054096417875016,0.07787914488001309,0.012537690486634018,0.02548820908249189,0.00468104554208155,0.05363503893307711,0.0,0.06271762577480781
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.016430181080862888,0.0,0.0,0.0,0.0,0.0,0.03485321300754512
Non-electric process heat (400-1000 C),0.0,0.0,0.005965237364269118,0.04319002596936951,0.0021298192643452417,0.0,0.0,0.010063642540579613,0.0,0.0,0.0,0.0069958880314336044
Non-electric process heat (<100 C),0.0,0.0,0.001841968518171415,0.001506003477796094,0.003720730351286513,0.05720197019784943,0.0028387503768223044,0.0016213000901743305,0.00994820333759553,0.07454983054820091,0.0,0.0032095756068808343
Non-electric process heat (>1000 C),0.0,0.0,0.0,0.3837875324570264,0.0,0.0,0.0036266037375464726,0.013429812637332067,0.0,0.0,0.0,0.4425017665486748
Steam (non-electric boilers),0.0,0.0,0.018611586884899133,0.0,0.024698421991639394,0.2144085380169635,0.006275309500719848,0.0337901058775334,0.0197117911170705,2.0884333723143005,0.0,0.013164490485955185
