energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.0,0.5530210453160356,0.7255117739541252,0.18420616114534144,1.6064110531982692,0.6083743470292915,0.16013156382562968,0.32471067082922783,0.3449371477118903,0.35702134734215246,0.02995647241555055,0.4432099616446882
Electricity Thermal,0.0,0.582692515864865,0.1673009196426756,0.0028793570047841092,0.016860171896137744,0.5688629358726683,0.15772136031934364,0.35581547777340955,0.21761023945507152,0.051491756926829974,0.026961408877250872,0.4109915294867784
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.0755385697116132,0.0,0.0,0.0,0.0,0.006672871479198943,0.2352686394896513
Non-electric process heat (400-1000 C),0.0,0.1578372527187305,0.2508120801924149,0.9161493658196866,0.05060392449178174,0.0,0.0,0.06284121279345464,0.0,0.0,0.009503822192237572,0.07393037679222324
Non-electric process heat (<100 C),0.0,0.0009665411675503514,0.05615442795414515,0.05661410050134353,4.9274204425166355,0.30321596542615514,0.04927165478539562,0.00810792562988941,0.4384196943241629,0.02085781282502974,0.00045894308618281995,0.02917878342155278
Non-electric process heat (>1000 C),0.0,0.1599441889581244,0.0,0.9182689067338501,0.0,0.0,0.05954971753065377,0.09526391217792206,0.0,0.0,0.07030616640780657,2.8606047364410614
Steam (non-electric boilers),0.0,0.03914863190297369,0.8541287335571771,0.0,2.840354377992414,1.1760796759415595,0.0923213667734491,0.16403865456816055,0.8907012360400495,0.33979603245237855,0.019442203025626426,0.07653842208565478
