energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,1.4424530297743587,0.40762462033007285,5.620594301692277,0.24703433275567252,0.528307905345052,1.826731875897479,0.22192452114230324,0.5113594462601967,0.26747405812848846,0.37493118778600004,0.6741188636308284,0.4844619614111349
Electricity Thermal,0.00649314072090174,0.5756152261906406,0.6623299673050657,0.003339805293055993,0.005481142954746447,1.4359251515627847,0.20686716760391102,0.3324074090554391,0.19443002454264735,0.04258432059665482,0.5978517128812467,0.49956478267209714
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.41474319373411994,0.0,0.0,0.0,0.0,0.0,0.38477580970803565
Non-electric process heat (400-1000 C),0.2528267532477812,0.15393719368989575,3.6241224997502344,0.7975141920278647,0.04232764656330812,0.0,0.0,0.2535706448428509,0.0,0.0,0.08561709079193176,0.06177058966853055
Non-electric process heat (<100 C),0.010708611627955916,0.002258068902452199,1.0928612669947115,0.21926753250824957,1.282801824134434,1.2980012820235303,0.07636810939476835,0.04360403611821472,0.14120241387021906,0.06637903869750594,0.0020518776473568943,0.04655610065021653
Non-electric process heat (>1000 C),3.562660009587032,0.26404185824268533,0.0,1.6998362336083623,0.0,0.0,0.08866079779426321,0.30635077350776685,0.0,0.0,0.3839427895149527,3.815996878965937
Steam (non-electric boilers),0.20424466418102466,0.03604117754221269,11.879858509648964,0.0,2.569156429460729,4.627251779044549,0.12809404328734278,0.3569960465207511,0.32097999214208844,0.9725738926583797,0.28850664516667257,0.11119952017617878
