energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.2449298211021543,0.041327001817377466,1.1028468821888708,0.19373678943101777,0.28021860984828423,0.8240621918627492,0.46990839865967304,1.036183358990155,0.06210013979973773,0.23005289702125303,0.15347562691330185,0.30802177804977093
Electricity Thermal,0.0007788304854265307,0.04536407557129756,0.089301771267053,0.005928672833160832,0.014689169648131474,0.7001712158552922,0.4844203551854817,0.8866185624128459,0.045037448011568657,0.029113515006534377,0.008397263080553068,0.3902219849665603
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.1508630819786977,0.0,0.0,0.0,0.0,0.07749498816302254,0.16262719603198497
Non-electric process heat (400-1000 C),0.025699686871921965,0.014388517273662959,0.5339415011503454,0.4435524757747694,0.061554656136932354,0.0,0.0,0.35187919231888065,0.0,0.0,0.006591965950454519,0.014501238345845279
Non-electric process heat (<100 C),0.0017164028562238684,0.0002475828537299434,0.15871002487399524,0.07227377431692084,0.24880902181773082,0.5263496019580779,0.13733156769784072,0.06328476309864967,0.03350996774947123,0.03169620778629796,0.0013101702039082755,0.011652460289436381
Non-electric process heat (>1000 C),0.5625738062875303,0.021048774144239113,0.0,0.4975748131967789,0.0,0.0,0.1688977527895585,0.46185826938601415,0.0,0.0,0.2258980037155022,1.4880959941866378
Steam (non-electric boilers),0.20910336027926904,0.025261016813878462,2.3773649570134765,0.0,1.1292858205791119,1.922116387957141,0.3084408656957618,0.6430007664325494,0.07596127749795166,0.46891619800237133,0.007351638518126327,0.04710866140569544
