energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.9993664130256589,4.032776358256212,3.75274494126909,1.0721967979528957,2.2545320318590227,4.0794839601297275,0.8691718830757951,7.188400248863352,1.4438336791602318,1.569303475633085,0.7054404652163423,2.5558076798202283
Electricity Thermal,0.006442239625048418,7.920568314071433,0.4079313623584853,0.020709291843221955,0.030224567880927224,3.6643505590186787,1.3917958204715495,5.979707393223064,0.9748726015906617,0.21948047321641448,0.6075774744366125,2.7630973944194634
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.5802842880774971,0.0,0.0,0.0,0.0,0.19636666808016545,1.5675847034302484
Non-electric process heat (400-1000 C),0.2862881605211664,2.806267999032378,2.417957621001287,2.6913372776906055,0.4056778403979175,0.0,0.0,2.548753701818042,0.0,0.0,0.238402499023089,0.26053353998573875
Non-electric process heat (<100 C),0.008565095855646795,0.02922857143307402,0.7735476438361559,0.34821861007126065,3.080542696863666,2.2072471618790206,0.0,0.4204953123101822,1.1256314226472652,0.08393413402106349,0.010906962153912065,0.15031017806236785
Non-electric process heat (>1000 C),4.353134261453297,2.840692291527941,0.0,5.505138105221366,0.0,0.0,0.0,3.3052708979239402,0.0,0.0,1.6576487127918738,15.19811078415386
Steam (non-electric boilers),0.2882670164617819,0.8157306350188746,7.5020187622433605,0.0,16.73725434622228,8.458073397236834,0.3723769654452901,4.5063471469913825,2.365892876602864,1.2467171203815668,0.45376125636182185,0.8417015884789293
