energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.0,0.28142295360219005,0.0,0.015498310419852739,0.0,0.03208032478046354,0.0013443313022047515,0.0741506253807563,0.004443816340496173,0.0024755322826348503,0.0,0.018933749060059193
Electricity Thermal,0.0,0.9004107983343663,0.0,2.3106920795219734e-05,0.0,0.03159608857457377,0.0012472378149355613,0.06153713656568282,0.003100905712254086,0.00019134206071817964,0.0,0.010277638570415581
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.002369903434653336,0.0,0.0,0.0,0.0,0.0,0.0018029032515646337
Non-electric process heat (400-1000 C),0.0,0.47607934687112546,0.0,0.20892592428939724,0.0,0.0,0.0,0.02587017557824992,0.0,0.0,0.0,0.016124718684882824
Non-electric process heat (<100 C),0.0,0.0052187316342152835,0.0,0.008458111437294092,0.0,0.011776677785058864,0.0004600007018621778,0.004319340254738177,0.0028557028393780357,0.0010345776255680282,0.0,0.0034166539355907338
Non-electric process heat (>1000 C),0.0,0.30778120134544634,0.0,0.21806308346871814,0.0,0.0,0.0003721548567140526,0.033500530944163824,0.0,0.0,0.0,0.2028478712030579
Steam (non-electric boilers),0.0,0.09748099973170826,0.0,0.0,0.0,0.04622963057570469,0.0007853555500159228,0.04416364779056731,0.006192443931285853,0.045317475434981956,0.0,0.00047307264667591
