energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,1.365376810976431,0.8366101931423827,2.038789163190635,0.9768321298642497,2.2685245822699467,2.418264434588036,0.8076073410065466,1.5492661480451255,0.17642231613254963,1.2329820520782797,0.6177665037878007,1.2114257821549743
Electricity Thermal,0.008980761705805956,1.3717085989280564,0.22143943763189677,0.01855369669389729,0.08529447384881854,1.9206907031676193,0.8403161226777819,1.3940875104724877,0.1212563942541084,0.1590346990496353,0.5670646977721245,1.1244506490742334
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.5309187740917789,0.0,0.0,0.0,0.0,0.06724975580179925,0.5106160222510159
Non-electric process heat (400-1000 C),0.33838667132402617,0.4387973776888427,1.7587618562251672,2.4173837483891862,0.2735192108396965,0.0,0.0,0.4951880325474761,0.0,0.0,0.0801782345857199,0.1832541380274901
Non-electric process heat (<100 C),0.009232694430478843,0.0039093815908230216,0.47220847077369354,0.3961505208716679,2.8084944498507896,1.6149738786950614,0.233149900578113,0.07636612754244344,0.13762097668290696,0.2261557723884462,0.004752937002360011,0.06412054880781921
Non-electric process heat (>1000 C),4.60580248532096,0.5467292615251581,0.0,5.689767790335338,0.0,0.0,0.2953026117643466,0.6651351525158589,0.0,0.0,0.7707031025510749,6.2850091667974795
Steam (non-electric boilers),0.5117500404671426,0.18143498130237687,5.899165778662346,0.0,5.945575008446327,5.799009753614155,0.6487784678824423,1.155037919574452,0.30202869154119844,4.399773436994474,0.4346918668943731,0.28596466987975644
