energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,0.0,0.09427612484218746,0.2888521932294546,0.0967674287886337,0.1657100136762352,0.3361783455486817,0.03749798034397942,0.2746142284073403,0.08202108482071442,0.14754401526145344,0.19464226755425607,0.21355309506457332
Electricity Thermal,0.0,0.29369929140623424,0.007696344277795953,0.0011135440381026668,0.0017730924799980719,0.3080589863701214,0.03997971730144069,0.2822780128027644,0.061971175592266975,0.019856959826615093,0.23318754041628215,0.21382344445754398
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.045223623387374526,0.0,0.0,0.0,0.0,0.0014862415395106138,0.16314897740168255
Non-electric process heat (400-1000 C),0.0,0.14294236937906288,0.3698377598971206,0.13935460647070433,0.009832024649233372,0.0,0.0,0.06269980361705053,0.0,0.0,0.0030425270705560256,0.03069581517008949
Non-electric process heat (<100 C),0.0,0.0014997724068006263,0.1357082772978762,0.007125437070049047,0.40562104774200114,0.17659810940796802,0.009406499812276965,0.010053060612266617,0.04395191577487736,0.016362026919830727,0.001176455632879942,0.019113554782830628
Non-electric process heat (>1000 C),0.0,0.07637765216113934,0.0,0.9233487725028328,0.0,0.0,0.012125382444198439,0.0914142158624326,0.0,0.0,0.22526422560104725,1.6222842982255692
Steam (non-electric boilers),0.0,0.03053750941838496,1.2443683645333379,0.0,0.46112294968642653,0.6711861020682306,0.01969587482450138,0.1458976835007388,0.11584268944394825,0.2693758184067916,0.1446775901706256,0.0412811693353784
