energy_demand_type,Primary Steel (TWh),Secondary Steel (TWh),Chemicals (TWh),Cement (TWh),Pulp and Paper (TWh),"Food, Beverages and Tobacco (TWh)",Transport Equipment (TWh),Machinery and Equipment (TWh),Textiles and Leather (TWh),Wood and Wood Products (TWh),Non-ferrous Metals (TWh),Ceramics and Glass (TWh)
Electricity Other,1.4414369740844954,0.43397514656101616,1.2050632703857675,0.11861206291812178,9.351123311096641,0.5438226713267176,0.061946342057217635,0.5055329943702461,0.029484019866620297,0.7024818330883333,0.45116165185590884,0.1541516948793877
Electricity Thermal,0.011820140354621264,0.5183317940454858,0.4175837196460827,0.00538606525455967,0.20532935729489812,0.6440209178479152,0.07439070789982866,0.6859463469652904,0.02286956884406312,0.10929674490465835,0.5439817355393307,0.2159001226872711
Non-electric process heat (100-400 C),0.0,0.0,0.0,0.0,0.0,0.018722269535522636,0.0,0.0,0.0,0.0,0.0008258076960697861,0.07366208909666243
Non-electric process heat (400-1000 C),0.0862462674106104,0.08921109335732252,0.4779195014064265,0.20112331173633266,0.34932708970746373,0.0,0.0,0.052058788902498786,0.0,0.0,0.001954094909728763,0.0042433826781053926
Non-electric process heat (<100 C),0.00212698808860872,0.000427741965105591,0.06415571405041667,0.08139900900654191,22.322145775308037,0.20890901251516095,0.013181797848822674,0.004327456578507778,0.017190380161233972,0.03463837081846591,0.0001953785394684136,0.0018310079156402983
Non-electric process heat (>1000 C),2.3079687938626576,0.05942374712513533,0.0,0.2824553921254235,0.0,0.0,0.016961587522494805,0.07073789789496951,0.0,0.0,0.11216135893837588,0.6598292100501516
Steam (non-electric boilers),0.5361041967200897,0.09121544909959661,2.1220436092992143,0.0,13.878942526881156,1.1047929468045683,0.1878334400481344,0.8478852559283931,0.05568158646968637,2.07125082667713,0.3530847164456562,0.22441163887393245
