source_id,source_name,iso3_country,subsector,status,available_land_km2,replaceable_heat_mwh_th,site,n_bands,n_rep_days,total_load_MW,S_opt_MW,solar_per_load_MWdc_per_MWth,storage_energy_MWh_total,LCOH_total_$perMWh,LCOH_served_$perMWh,LCOH_solar_$perMWh,LCOH_converter_$perMWh,LCOH_storage_$perMWh,Reliability_%,Unserved_MWh,hp_load_MW,ihb_load_MW,solve_seconds,project_start_year
32437244,Gmunden Cement Plant,AUT,cement,ok,14.80172333164063,229825.04748563375,32437244,3,16,26.235736014341754,558.1374414374579,21.273938765520143,226.28869172229844,819.2515832230089,213.53271721380784,120.1808927773155,10.533269359141562,10.418239340871173,66.09404091271598,77924.38657281008,0.0,26.235736014341754,0.06500887870788574,2025
32437243,Gartenau Cement Plant,AUT,cement,ok,7.468797314325792,264883.38154878875,32437243,3,16,30.237828943925653,373.4398657162896,12.350088573118551,258.6939292368626,1024.1448078850233,173.8130190403585,69.76821203424295,12.778030022079651,10.333807388878023,53.43676207800887,123338.27916637804,0.0,30.237828943925653,0.0786290168762207,2025
38473498,Getzner Textil Ag,AUT,textiles-leather-apparel,ok,4.618969477575685,36576.016780724654,38473498,3,16,4.175344381361262,5.566369557737772,1.333152202387436,4.110912971449678,261.31156990775366,196.4872269969285,7.53125331688192,180.70431553878436,1.1892432966824986,96.40566211222975,1314.665628986789,3.7578099432251353,0.4175344381361262,0.0877070426940918,2025
32267416,Austria,AUT,chemicals,ok,0.1034028660886277,286371.8740945338,32267416,3,16,32.69085320713857,5.1701433044313845,0.15815259613054095,0.0,702.0193649928733,207.60372319371612,0.8934368199284374,149.4447534272422,0.0,72.41594126271487,78992.98595730044,22.883597244997,9.80725596214157,0.0938727855682373,2025
38479269,Eibetex,AUT,textiles-leather-apparel,ok,46.23470514471369,36576.016780724654,38479269,3,16,4.175344381361262,7.023150400027965,1.6820529658294319,3.9923970817161925,258.0025543374059,197.95758678542202,9.50226609939055,180.70431553878439,1.1549579132665109,96.66794926070177,1218.7314375479782,3.7578099432251353,0.4175344381361262,0.09731912612915039,2025
38480528,Bunge Austria Gmbh,AUT,food-beverage-tobacco,ok,36.42091645673013,415349.8257482056,38480528,4,16,47.414363669886484,179.6948727484411,3.789882618683498,68.79191616066507,296.9647121445899,204.16408031971665,21.409833019394664,170.4514997523141,1.7524765338347041,94.83245485804768,21463.389742558822,39.61243266234487,7.80193100754161,0.12691998481750488,2025
38477448,Gottstein Gmbh & Co.Kg (#),AUT,textiles-leather-apparel,ok,0.2512594019495345,36576.016780724654,38477448,3,16,4.175344381361262,12.562970097476725,3.0088464447526357,3.6872368886821185,270.7128719056873,206.18552618250962,16.997597668481504,180.70431553878436,1.0666783226985468,96.40278598121387,1315.7176031497982,3.7578099432251353,0.4175344381361262,0.07763195037841797,2025
38480613,Agrana Zucker Gmbh,AUT,food-beverage-tobacco,ok,43.270022798336754,415349.8257482056,38480613,4,16,47.414363669886484,110.04065711780657,2.320829567258221,73.80967911317474,299.56463361680306,196.66452424504067,13.11084761742118,170.45149975231405,1.8803042251884512,94.29390089890603,23700.272673413732,39.61243266234487,7.80193100754161,0.1730039119720459,2025
38480620,Agrana Zucker Gmbh,AUT,food-beverage-tobacco,ok,36.45453302204089,415349.8257482056,38480620,4,16,47.414363669886484,119.50927454533507,2.5205289135038433,72.08664352573109,300.79123386581057,197.8293178174997,14.238990646475271,170.45149975231408,1.836409831741047,94.28678331823599,23729.835532324214,39.61243266234487,7.80193100754161,0.18704581260681152,2025
32437240,Kirchdorfer Cement Plant,AUT,cement,ok,15.141498944780658,103898.31836904529,32437240,3,16,11.860538626603342,216.5987191751265,18.26213176265813,112.02721215712603,811.233533231605,190.44235069682844,103.16657030198813,10.533269359141562,11.408901941060039,65.69376041852925,35643.60602080392,0.0,11.860538626603342,0.05477094650268555,2025
