Year,Month,Day,Hour,Load_MW,Solar_available_MW (3241.7 MW),Solar_used_MW,TES_charge_MW,TES_discharge_MW,"TES_usable_SOC_MWh (P_ch=2306.5, P_dis=576.6 MW, E=6919.5 MWh)",Curtail_MW,Unserved_MW
2023,1,1,0,62.91996914116088,0.0,-0.0,-0.0,0.0,0.0,0.0,62.91996914116088
2023,1,1,1,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,2,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,3,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,4,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,5,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,6,62.91996914116088,0.0,-0.0,0.0,0.0,-0.0,0.0,62.91996914116088
2023,1,1,7,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,8,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,9,62.91996914116088,0.0,-0.0,0.0,-0.0,0.0,0.0,62.91996914116088
2023,1,1,10,62.91996914116088,966.0708890210607,65.06718628868757,-0.0,0.0,0.0,901.0037027323731,0.0
2023,1,1,11,62.91996914116088,1405.5859762110051,65.06718628868757,-0.0,0.0,0.0,1340.5187899223176,0.0
2023,1,1,12,62.91996914116088,1636.884113628047,1472.663404708305,1407.5962184196173,0.0,1358.5950697609528,164.22070891974204,0.0
2023,1,1,13,62.91996914116088,1098.0745352105764,1098.0745352105764,1033.0073489218887,0.0,2355.641433559674,0.0,0.0
2023,1,1,14,62.91996914116088,0.8752697561682037,0.0,0.0,65.06718628868757,2289.5757154854205,0.8752697561682037,0.0
2023,1,1,15,62.91996914116088,0.0,0.0,0.0,65.06718628868757,2223.5099974111668,0.0,0.0
2023,1,1,16,62.91996914116088,0.0,0.0,0.0,65.06718628868757,2157.444279336913,0.0,0.0
2023,1,1,17,62.91996914116088,0.0,0.0,0.0,65.06718628868757,2091.3785612626593,0.0,0.0
2023,1,1,18,62.91996914116088,0.0,0.0,0.0,65.06718628868757,2025.3128431884056,0.0,0.0
2023,1,1,19,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1959.247125114152,0.0,0.0
2023,1,1,20,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1893.1814070398982,0.0,0.0
2023,1,1,21,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1827.1156889656445,0.0,0.0
2023,1,1,22,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1761.0499708913908,0.0,0.0
2023,1,1,23,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1694.984252817137,0.0,0.0
2023,1,2,0,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1628.9185347428834,0.0,0.0
2023,1,2,1,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1562.8528166686297,0.0,0.0
2023,1,2,2,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1496.787098594376,0.0,0.0
2023,1,2,3,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1430.7213805201222,0.0,0.0
2023,1,2,4,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1364.6556624458685,0.0,0.0
2023,1,2,5,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1298.5899443716148,0.0,0.0
2023,1,2,6,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1232.524226297361,0.0,0.0
2023,1,2,7,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1166.4585082231074,0.0,0.0
2023,1,2,8,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1100.3927901488537,0.0,0.0
2023,1,2,9,62.91996914116088,0.0,0.0,0.0,65.06718628868757,1034.3270720746,0.0,0.0
2023,1,2,10,62.91996914116088,1017.6469698382316,1017.6469698382316,952.579783549544,0.0,1953.7457097130268,0.0,0.0
2023,1,2,11,62.91996914116088,1554.7060087433658,1554.7060087433658,1489.6388224546783,0.0,3391.5273216753567,0.0,0.0
2023,1,2,12,62.91996914116088,1541.0258666284408,1541.0258666284408,1475.958680339753,0.0,4816.105023746657,0.0,0.0
2023,1,2,13,62.91996914116088,1180.317474892011,1180.317474892011,1115.2502886033233,0.0,5892.531291321545,0.0,0.0
2023,1,2,14,62.91996914116088,1.945043902596008,1.945043902596008,0.0,63.12214238609156,5828.440466114808,0.0,0.0
2023,1,2,15,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5762.374748040555,0.0,0.0
2023,1,2,16,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5696.309029966301,0.0,0.0
2023,1,2,17,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5630.243311892047,0.0,0.0
2023,1,2,18,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5564.177593817793,0.0,0.0
2023,1,2,19,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5498.11187574354,0.0,0.0
2023,1,2,20,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5432.046157669286,0.0,0.0
2023,1,2,21,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5365.980439595032,0.0,0.0
2023,1,2,22,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5299.914721520779,0.0,0.0
2023,1,2,23,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5233.849003446525,0.0,0.0
2023,1,3,0,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5167.783285372271,0.0,0.0
2023,1,3,1,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5101.7175672980175,0.0,0.0
2023,1,3,2,62.91996914116088,0.0,0.0,0.0,65.06718628868757,5035.651849223764,0.0,0.0
2023,1,3,3,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4969.58613114951,0.0,0.0
2023,1,3,4,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4903.520413075256,0.0,0.0
2023,1,3,5,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4837.454695001003,0.0,0.0
2023,1,3,6,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4771.388976926749,0.0,0.0
2023,1,3,7,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4705.323258852495,0.0,0.0
2023,1,3,8,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4639.2575407782415,0.0,0.0
2023,1,3,9,62.91996914116088,0.0,0.0,0.0,65.06718628868757,4573.191822703988,0.0,0.0
