Year,Month,Day,Hour,Load_MW,Solar_available_MW (1331.1 MW),Solar_used_MW,TES_charge_MW,TES_discharge_MW,"TES_usable_SOC_MWh (P_ch=1044.2, P_dis=261.1 MW, E=3132.6 MWh)",Curtail_MW,Unserved_MW
2023,1,1,0,76.02161213055258,0.0,-0.0,-0.0,0.0,0.0,0.0,76.02161213055258
2023,1,1,1,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,2,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,3,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,4,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,5,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,6,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,7,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,8,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,1,9,76.02161213055258,15.547003267027852,15.547003267027852,0.0,0.0,-0.0,0.0,60.98765997133665
2023,1,1,10,76.02161213055258,35.69954003610334,35.69954003610334,0.0,0.0,-0.0,0.0,41.50015691564065
2023,1,1,11,76.02161213055258,155.73624847964547,155.73624847964547,77.12031039220743,0.0,74.43560312695648,0.0,0.0
2023,1,1,12,76.02161213055258,308.051623808926,308.051623808926,229.43568572148797,0.0,295.88418857315105,0.0,0.0
2023,1,1,13,76.02161213055258,290.5878667144564,290.5878667144564,211.9719286270184,0.0,500.47696410910885,0.0,0.0
2023,1,1,14,76.02161213055258,135.29087432026634,135.29087432026634,56.6749362328283,0.0,555.1789361216416,0.0,0.0
2023,1,1,15,76.02161213055258,0.0,-0.0,0.0,75.09221111682093,478.93434753277336,0.0,3.4074439805867422
2023,1,1,16,76.02161213055258,0.0,-0.0,0.0,78.61593808743804,399.11195627731115,0.0,0.0
2023,1,1,17,76.02161213055258,0.0,-0.0,0.0,78.61593808743804,319.28956502184894,0.0,0.0
2023,1,1,18,76.02161213055258,0.0,-0.0,0.0,78.61593808743804,239.4671737663867,0.0,0.0
2023,1,1,19,76.02161213055258,0.0,-0.0,0.0,78.61593808743804,159.64478251092447,0.0,0.0
2023,1,1,20,76.02161213055258,0.0,-0.0,0.0,78.61593808743804,79.82239125546224,0.0,0.0
2023,1,1,21,76.02161213055258,0.0,-0.0,0.0,0.0,79.82239125546224,0.0,76.02161213055258
2023,1,1,22,76.02161213055258,0.0,-0.0,0.0,78.61593808743804,0.0,0.0,0.0
2023,1,1,23,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,2,0,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,1,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,2,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,3,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,4,76.02161213055258,0.0,-0.0,0.0,0.0,-0.0,0.0,76.02161213055258
2023,1,2,5,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,6,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,7,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,8,76.02161213055258,0.0,-0.0,0.0,-0.0,0.0,0.0,76.02161213055258
2023,1,2,9,76.02161213055258,23.01435671976983,23.01435671976983,0.0,-0.0,0.0,0.0,53.76672918253516
2023,1,2,10,76.02161213055258,108.74915812638491,108.74915812638491,30.13322003894687,0.0,29.08422432883442,0.0,0.0
